0,0,0,0,0,0,0
12.00, 0.00, -0.00, 0.00, 0.00, 0.00, 0.00
23.00, 1.69, -1.74, 0.00, 149.81, -158.93, 0.00
33.00, 2.96, -3.05, 0.00, 125.30, -125.46, 0.00
43.00, 3.86, -4.10, 0.00, 94.29, -108.59, 0.00
53.00, 4.85, -5.04, 0.00, 97.65, -92.94, 0.00
63.00, 5.62, -5.81, 0.00, 76.29, -76.46, 0.00
73.00, 6.39, -6.57, 0.00, 73.43, -73.69, 0.00
84.00, 6.94, -7.20, 0.00, 55.13, -60.36, 0.00
94.00, 7.48, -7.66, 0.00, 52.32, -45.32, 0.00
104.00, 7.78, -8.14, 0.00, 29.36, -47.52, 0.00
114.00, 8.45, -8.54, 0.00, 65.09, -38.48, 0.00
125.00, 8.71, -8.86, 0.00, 24.98, -31.01, 0.00
134.00, 9.01, -9.28, 0.00, 33.15, -45.83, 0.00
144.00, 9.29, -9.42, 0.00, 26.80, -13.72, 0.00
154.00, 9.60, -9.67, 0.00, 30.95, -24.42, 0.00
164.00, 9.69, -9.99, 0.00, 8.57, -31.62, 0.00
174.00, 9.99, -10.04, 0.00, 32.33, -5.31, 0.00
184.00, 10.10, -10.33, 0.00, 10.87, -28.13, 0.00
194.00, 10.32, -10.42, 0.00, 21.25, -9.18, 0.00
204.00, 10.38, -10.52, 0.00, 5.51, -9.26, 0.00
214.00, 10.54, -10.64, 0.00, 17.93, -12.86, 0.00
224.00, 10.58, -10.76, 0.00, 4.22, -12.06, 0.00
235.00, 10.69, -10.85, 0.00, 9.99, -8.68, 0.00
244.00, 10.80, -11.01, 0.00, 11.47, -15.96, 0.00
255.00, 10.93, -10.91, 0.00, 12.74, 9.36, 0.00
265.00, 10.96, -11.09, 0.00, 3.05, -16.41, 0.00
275.00, 11.03, -11.15, 0.00, 6.65, -6.27, 0.00
286.00, 11.09, -11.26, 0.00, 5.39, -10.14, 0.00
296.00, 11.10, -11.17, 0.00, 0.00, 8.29, 0.00
305.00, 11.18, -11.33, 0.00, 8.74, -17.52, 0.00
315.00, 11.19, -11.32, 0.00, 0.00, 0.00, 0.00
325.00, 11.19, -11.42, 0.00, 0.00, -9.22, 0.00
335.00, 11.28, -11.39, 0.00, 9.41, 2.38, 0.00
345.00, 11.27, -11.37, 0.00, 0.00, 0.00, 0.00
356.00, 11.35, -11.46, 0.00, 6.91, -8.54, 0.00
365.00, 11.35, -11.56, 0.00, 0.00, -9.23, 0.00
375.00, 11.36, -11.48, 0.00, 0.00, 7.86, 0.00
385.00, 11.48, -11.59, 0.00, 12.83, -12.35, 0.00
395.00, 11.32, -11.56, 0.00, -14.53, 2.98, 0.00
406.00, 11.47, -11.52, 0.00, 13.81, 3.60, 0.00
416.00, 11.40, -11.62, 0.00, -6.48, -9.67, 0.00
425.00, 11.57, -11.69, 0.00, 18.83, -7.41, 0.00
435.00, 11.38, -11.64, 0.00, -17.81, 4.19, 0.00
445.00, 11.54, -11.66, 0.00, 15.90, 0.00, 0.00
455.00, 11.53, -11.60, 0.00, 0.00, 5.94, 0.00
466.00, 11.47, -11.71, 0.00, -5.35, -10.87, 0.00
476.00, 11.53, -11.67, 0.00, 5.83, 4.40, 0.00
486.00, 11.55, -11.71, 0.00, 2.56, -4.40, 0.00
496.00, 11.48, -11.73, 0.00, -7.65, 0.00, 0.00
506.00, 11.61, -11.75, 0.00, 13.01, -2.82, 0.00
515.00, 11.47, -11.76, 0.00, -15.26, 0.00, 0.00
525.00, 11.57, -11.75, 0.00, 9.67, 0.00, 0.00
535.00, 11.60, -11.74, 0.00, 3.08, 0.00, 0.00
545.00, 11.41, -11.72, 0.00, -18.33, 0.00, 0.00
555.00, 11.70, -11.81, 0.00, 32.48, -9.08, 0.00
565.00, 11.60, -11.73, 0.00, -9.26, 6.98, 0.00
575.00, 11.49, -11.77, 0.00, -10.82, -3.67, 0.00
586.00, 11.59, -11.78, 0.00, 10.03, 0.00, 0.00
596.00, 11.62, -11.79, 0.00, 2.21, 0.00, 0.00
606.00, 11.52, -11.79, 0.00, -9.02, 0.00, 0.00
616.00, 11.62, -11.83, 0.00, 9.48, -3.90, 0.00
626.00, 11.64, -11.79, 0.00, 0.00, 4.74, 0.00
638.00, 11.55, -11.76, 0.00, -8.67, 2.00, 0.00
646.00, 11.56, -11.83, 0.00, 0.00, -7.05, 0.00
656.00, 11.62, -11.79, 0.00, 5.83, 3.69, 0.00
666.00, 11.62, -11.83, 0.00, 0.00, -3.63, 0.00
678.00, 11.59, -11.86, 0.00, -2.51, -2.80, 0.00
687.00, 11.53, -11.73, 0.00, -6.88, 14.12, 0.00
697.00, 11.59, -11.90, 0.00, 6.43, -16.56, 0.00
706.00, 11.66, -11.76, 0.00, 6.67, 13.79, 0.00
716.00, 11.52, -11.89, 0.00, -13.55, -12.68, 0.00
727.00, 11.63, -11.83, 0.00, 11.35, 6.45, 0.00
737.00, 11.59, -11.77, 0.00, -3.83, 5.44, 0.00
747.00, 11.64, -11.82, 0.00, 5.66, -4.35, 0.00
757.00, 11.62, -11.84, 0.00, -2.66, -2.28, 0.00
768.00, 11.52, -11.90, 0.00, -9.15, -6.14, 0.00
777.00, 11.71, -11.76, 0.00, 19.40, 14.00, 0.00
788.00, 11.58, -11.90, 0.00, -12.71, -13.44, 0.00
797.00, 11.55, -11.77, 0.00, -3.36, 13.06, 0.00
808.00, 11.62, -11.91, 0.00, 7.20, -13.42, 0.00
817.00, 11.66, -11.83, 0.00, 3.88, 9.14, 0.00
827.00, 11.60, -11.81, 0.00, -5.07, 2.31, 0.00
837.00, 11.56, -11.84, 0.00, -4.22, -3.37, 0.00
849.00, 11.60, -11.82, 0.00, 4.12, 1.99, 0.00
857.00, 11.69, -11.85, 0.00, 9.34, -3.41, 0.00
867.00, 11.62, -11.84, 0.00, -6.77, 0.00, 0.00
