0,0,0,0,0,0,0
5.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18.00, 1.15, 1.00, 1.31, 207.06, 157.07, 214.87
26.00, 1.80, 1.78, 1.73, 92.08, 109.74, 65.89
34.00, 2.64, 2.50, 2.63, 100.50, 87.49, 114.14
42.00, 3.23, 3.17, 3.19, 70.36, 78.98, 66.52
51.00, 3.97, 4.06, 3.86, 88.28, 107.37, 78.30
59.00, 4.60, 4.54, 4.52, 73.51, 57.74, 77.97
67.00, 5.28, 5.02, 5.12, 83.85, 56.41, 71.92
75.00, 5.79, 5.77, 5.55, 59.18, 90.55, 51.17
83.00, 6.21, 6.21, 6.08, 50.54, 51.97, 64.16
92.00, 6.70, 6.66, 6.55, 57.70, 52.91, 54.64
101.00, 7.04, 7.04, 6.88, 39.74, 44.98, 39.28
109.00, 7.51, 7.54, 7.35, 57.98, 60.83, 55.63
117.00, 7.81, 7.82, 7.59, 34.36, 32.70, 28.41
126.00, 8.10, 8.03, 7.99, 33.13, 25.16, 46.43
134.00, 8.37, 8.23, 8.20, 31.59, 22.52, 23.71
143.00, 8.75, 8.43, 8.55, 45.91, 23.39, 42.06
152.00, 8.88, 8.67, 8.67, 14.60, 27.84, 14.01
160.00, 9.14, 8.82, 8.99, 30.42, 18.04, 36.55
169.00, 9.33, 8.91, 9.12, 22.09, 10.21, 14.75
177.00, 9.44, 9.25, 9.35, 12.48, 37.94, 25.27
187.00, 9.67, 9.31, 9.56, 26.01, 7.49, 24.16
196.00, 9.77, 9.53, 9.66, 11.17, 24.53, 10.69
205.00, 9.86, 9.59, 9.83, 9.92, 6.69, 18.98
213.00, 9.86, 9.63, 9.99, 0.00, 4.36, 18.89
223.00, 10.16, 10.17, 10.06, 33.06, 61.21, 7.11
233.00, 10.18, 10.10, 10.20, 0.00, -7.04, 15.39
242.00, 10.28, 10.22, 10.26, 11.01, 13.07, 5.66
251.00, 10.42, 10.35, 10.20, 14.37, 13.49, -5.30
261.00, 10.48, 10.38, 10.36, 6.69, 2.87, 16.62
271.00, 10.61, 10.32, 10.41, 13.74, -6.14, 4.95
280.00, 10.68, 10.39, 10.35, 6.54, 7.33, -6.25
290.00, 10.81, 10.44, 10.50, 13.60, 5.44, 16.00
299.00, 10.89, 10.47, 10.52, 8.81, 2.66, 0.00
309.00, 10.97, 10.51, 10.62, 8.52, 3.92, 10.59
319.00, 10.99, 10.57, 10.65, 2.11, 6.61, 3.49
328.00, 11.09, 10.60, 10.72, 10.00, 2.92, 6.91
338.00, 10.95, 10.80, 10.92, -13.66, 21.40, 20.99
347.00, 11.18, 10.82, 10.91, 22.57, 0.00, 0.00
358.00, 10.97, 10.66, 10.84, -20.95, -16.34, -6.89
367.00, 11.18, 11.10, 10.95, 20.72, 44.19, 10.79
377.00, 11.07, 10.88, 11.05, -10.96, -22.01, 10.82
387.00, 11.11, 10.90, 10.96, 4.10, 0.00, -9.53
397.00, 11.15, 10.92, 10.96, 4.15, 0.00, 0.00
406.00, 11.26, 10.90, 11.02, 11.42, 0.00, 6.21
416.00, 11.24, 10.93, 11.00, 0.00, 3.60, -2.36
425.00, 11.23, 10.89, 11.01, 0.00, -3.92, 0.00
436.00, 11.28, 10.97, 11.09, 4.91, 8.13, 7.46
445.00, 11.31, 10.99, 11.13, 3.91, 0.00, 4.97
454.00, 11.29, 11.00, 11.12, -3.03, 0.00, 0.00
464.00, 11.26, 10.91, 11.15, -2.79, -9.22, 3.33
473.00, 11.28, 11.31, 11.08, 0.00, 42.28, -7.52
484.00, 11.41, 11.12, 11.05, 13.41, -20.07, -3.24
494.00, 11.35, 11.28, 11.04, -6.06, 16.21, 0.00
503.00, 11.32, 11.20, 11.19, -2.37, -8.51, 15.68
513.00, 11.38, 11.18, 11.09, 5.57, 0.00, -10.61
524.00, 11.29, 11.12, 11.11, -9.34, -5.76, 2.64
533.00, 11.38, 11.09, 11.11, 9.28, -3.20, 0.00
543.00, 11.29, 11.12, 11.16, -9.06, 3.14, 5.38
552.00, 11.38, 11.09, 11.25, 9.55, -3.49, 8.27
563.00, 11.25, 10.87, 11.23, -13.40, -21.95, 0.00
572.00, 11.31, 11.49, 11.18, 5.21, 63.54, -5.32
582.00, 11.27, 11.22, 11.13, -3.30, -27.55, -4.49
592.00, 11.30, 11.28, 11.40, 2.35, 6.17, 26.73
601.00, 11.36, 11.30, 11.19, 6.43, 0.00, -20.78
612.00, 11.27, 11.16, 11.16, -9.55, -13.73, -3.26
622.00, 11.36, 11.14, 11.25, 8.89, -2.77, 8.94
631.00, 11.31, 10.99, 11.18, -5.14, -14.80, -7.28
641.00, 11.39, 11.24, 11.24, 8.36, 25.94, 6.22
652.00, 11.39, 11.05, 11.21, 0.00, -19.24, -3.10
661.00, 11.36, 11.09, 11.31, -3.17, 4.08, 10.42
671.00, 11.43, 11.14, 11.26, 6.98, 5.25, -6.04
681.00, 11.47, 11.18, 11.33, 4.27, 3.90, 7.86
691.00, 11.42, 11.19, 11.29, -5.19, 0.00, -4.34
701.00, 11.34, 11.29, 11.34, -8.07, 9.45, 5.24
710.00, 11.42, 11.25, 11.26, 7.90, -3.41, -8.85
720.00, 11.31, 11.19, 11.33, -11.05, -6.29, 7.40
730.00, 11.47, 11.23, 11.21, 15.94, 4.12, -12.46
740.00, 11.40, 11.19, 11.33, -6.14, -4.29, 12.42
750.00, 11.49, 11.14, 11.30, 8.75, -4.59, -3.19
760.00, 11.45, 11.08, 11.01, -4.37, -6.83, -28.46
769.00, 11.42, 11.21, 11.53, -2.66, 14.00, 53.11
780.00, 11.41, 11.16, 11.30, 0.00, -5.30, -23.66
790.00, 11.45, 11.23, 11.28, 3.88, 7.14, 0.00
799.00, 11.38, 11.25, 11.37, -7.52, 2.08, 8.80
809.00, 11.44, 11.31, 11.24, 6.51, 6.19, -12.53
820.00, 11.43, 11.29, 11.42, 0.00, -2.34, 18.55
829.00, 11.27, 11.29, 11.31, -16.01, 0.00, -11.18
839.00, 11.49, 11.17, 11.27, 22.45, -12.35, -3.76
849.00, 11.54, 11.13, 11.31, 4.80, -3.47, 3.70
858.00, 11.43, 11.06, 11.17, -11.30, -6.94, -14.25
869.00, 11.48, 11.12, 11.49, 5.27, 6.15, 32.57
879.00, 11.46, 11.06, 11.30, -2.01, -6.65, -19.53
888.00, 11.55, 11.12, 11.39, 9.06, 6.39, 8.62
898.00, 11.49, 11.20, 11.43, -6.38, 7.99, 4.77
909.00, 11.50, 11.18, 11.41, 0.00, -2.53, -2.35
