0,0,0,0,0,0,0
6.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12.00, 0.00, 0.00, 0.81, 0.00, 0.00, 138.78
19.00, 1.26, 1.31, 1.46, 199.82, 179.00, 100.07
27.00, 2.03, 1.97, 2.09, 122.75, 91.10, 103.22
35.00, 2.66, 2.68, 2.74, 75.66, 92.22, 79.66
43.00, 3.51, 3.42, 3.55, 105.09, 89.58, 95.98
51.00, 4.18, 4.04, 4.23, 76.21, 74.05, 78.31
60.00, 4.77, 4.70, 4.87, 70.72, 78.67, 78.62
68.00, 5.41, 5.31, 5.38, 75.30, 73.49, 60.21
76.00, 5.98, 5.85, 5.95, 68.85, 62.35, 65.86
85.00, 6.48, 6.41, 6.47, 58.73, 65.57, 62.32
93.00, 6.90, 6.83, 6.85, 50.74, 50.91, 45.11
102.00, 7.19, 7.17, 7.19, 35.36, 40.25, 41.98
110.00, 7.58, 7.56, 7.57, 46.55, 45.79, 44.34
118.00, 7.93, 7.87, 7.94, 40.12, 36.40, 44.02
127.00, 8.22, 8.17, 8.18, 33.85, 34.64, 26.61
135.00, 8.54, 8.46, 8.51, 37.46, 34.17, 39.40
144.00, 8.69, 8.73, 8.66, 17.73, 31.89, 17.76
153.00, 9.06, 8.94, 8.95, 41.47, 24.90, 32.26
161.00, 9.11, 9.18, 9.08, 6.21, 27.49, 14.98
170.00, 9.37, 9.31, 9.25, 30.59, 14.69, 19.15
179.00, 9.50, 9.47, 9.41, 14.67, 17.27, 18.44
188.00, 9.73, 9.60, 9.56, 24.78, 14.68, 17.03
197.00, 9.81, 9.85, 9.74, 9.38, 29.04, 19.51
206.00, 10.00, 9.91, 9.89, 20.87, 6.01, 16.89
215.00, 10.14, 9.91, 9.77, 15.98, 0.00, -13.39
224.00, 10.15, 10.32, 10.38, 0.00, 45.83, 68.17
234.00, 10.40, 10.29, 10.20, 26.47, -2.35, -19.63
244.00, 10.46, 10.39, 10.34, 6.30, 9.51, 14.24
253.00, 10.53, 10.41, 10.48, 7.21, 2.62, 14.82
263.00, 10.66, 10.56, 10.51, 13.47, 14.94, 3.53
273.00, 10.64, 10.64, 10.58, -2.63, 8.79, 6.84
282.00, 10.74, 10.64, 10.63, 11.29, 0.00, 5.56
