0,0,0,0,0,0,0
12.00, 0.00, -0.00, 0.00, 0.00, 0.00, 0.00
23.00, 1.77, -1.89, 0.00, 164.28, -188.23, 0.00
34.00, 2.96, -3.04, 0.00, 117.30, -110.25, 0.00
44.00, 3.87, -3.96, 0.00, 85.12, -87.90, 0.00
54.00, 4.80, -4.89, 0.00, 93.36, -92.24, 0.00
64.00, 5.45, -5.56, 0.00, 62.84, -63.63, 0.00
75.00, 6.00, -6.22, 0.00, 53.82, -64.99, 0.00
84.00, 6.59, -6.76, 0.00, 65.05, -59.26, 0.00
94.00, 6.94, -7.15, 0.00, 33.95, -37.78, 0.00
104.00, 7.40, -7.63, 0.00, 44.97, -46.29, 0.00
114.00, 7.84, -8.01, 0.00, 42.16, -37.04, 0.00
124.00, 8.04, -8.29, 0.00, 22.09, -31.27, 0.00
134.00, 8.46, -8.56, 0.00, 41.16, -25.76, 0.00
144.00, 8.66, -8.86, 0.00, 19.87, -29.60, 0.00
154.00, 8.91, -8.96, 0.00, 24.49, -9.52, 0.00
164.00, 9.18, -9.42, 0.00, 28.85, -50.03, 0.00
174.00, 9.36, -9.53, 0.00, 17.47, -10.46, 0.00
184.00, 9.49, -9.72, 0.00, 12.46, -18.84, 0.00
194.00, 9.75, -9.91, 0.00, 25.95, -18.42, 0.00
205.00, 9.82, -10.11, 0.00, 6.51, -22.15, 0.00
214.00, 10.06, -10.19, 0.00, 24.27, -7.23, 0.00
224.00, 10.25, -10.37, 0.00, 19.41, -18.19, 0.00
235.00, 10.21, -10.43, 0.00, -4.28, -5.19, 0.00
246.00, 10.41, -10.52, 0.00, 19.58, -8.73, 0.00
255.00, 10.53, -10.54, 0.00, 13.12, -2.52, 0.00
265.00, 10.49, -10.71, 0.00, -3.96, -17.11, 0.00
275.00, 10.67, -10.81, 0.00, 17.13, -9.77, 0.00
285.00, 10.62, -10.92, 0.00, -4.89, -10.02, 0.00
295.00, 10.71, -10.86, 0.00, 9.34, 6.03, 0.00
304.00, 10.90, -11.02, 0.00, 18.81, -16.12, 0.00
315.00, 10.88, -11.06, 0.00, 0.00, -3.29, 0.00
325.00, 10.88, -11.07, 0.00, 0.00, 0.00, 0.00
335.00, 11.00, -11.12, 0.00, 13.42, -5.55, 0.00
345.00, 11.08, -11.13, 0.00, 7.13, 0.00, 0.00
355.00, 11.08, -11.18, 0.00, 0.00, -4.69, 0.00
365.00, 11.06, -11.20, 0.00, -2.08, 0.00, 0.00
376.00, 11.12, -11.23, 0.00, 5.87, -2.85, 0.00
386.00, 11.04, -11.26, 0.00, -7.63, -3.06, 0.00
396.00, 11.10, -11.34, 0.00, 5.77, -7.33, 0.00
405.00, 11.12, -11.22, 0.00, 0.00, 11.68, 0.00
417.00, 11.13, -11.37, 0.00, 0.00, -14.76, 0.00
426.00, 11.16, -11.34, 0.00, 2.87, 3.75, 0.00
436.00, 11.29, -11.37, 0.00, 12.15, -2.84, 0.00
446.00, 11.24, -11.39, 0.00, -4.07, 0.00, 0.00
455.00, 11.29, -11.42, 0.00, 4.83, -3.26, 0.00
466.00, 11.31, -11.53, 0.00, 2.24, -11.55, 0.00
476.00, 11.28, -11.42, 0.00, -2.88, 10.92, 0.00
486.00, 11.33, -11.41, 0.00, 4.37, 0.00, 0.00
495.00, 11.33, -11.42, 0.00, 0.00, 0.00, 0.00
506.00, 11.34, -11.41, 0.00, 0.00, 0.00, 0.00
516.00, 11.26, -11.44, 0.00, -7.75, -2.99, 0.00
526.00, 11.29, -11.43, 0.00, 2.98, 0.00, 0.00
536.00, 11.30, -11.48, 0.00, 0.00, -5.16, 0.00
547.00, 11.40, -11.39, 0.00, 9.84, 8.88, 0.00
557.00, 11.35, -11.38, 0.00, -4.77, 0.00, 0.00
567.00, 11.32, -11.57, 0.00, -3.00, -18.82, 0.00
577.00, 11.46, -11.56, 0.00, 13.37, 0.00, 0.00
588.00, 11.35, -11.56, 0.00, -10.70, 0.00, 0.00
597.00, 11.50, -11.46, 0.00, 17.15, 10.61, 0.00
607.00, 11.40, -11.61, 0.00, -10.51, -14.27, 0.00
617.00, 11.38, -11.50, 0.00, 0.00, 10.68, 0.00
626.00, 11.46, -11.61, 0.00, 7.30, -10.79, 0.00
637.00, 11.33, -11.57, 0.00, -13.93, 3.77, 0.00
647.00, 11.48, -11.51, 0.00, 14.78, 5.93, 0.00
657.00, 11.39, -11.62, 0.00, -9.07, -10.29, 0.00
666.00, 11.40, -11.52, 0.00, 0.00, 9.46, 0.00
677.00, 11.43, -11.65, 0.00, 3.08, -14.01, 0.00
687.00, 11.50, -11.49, 0.00, 6.68, 15.53, 0.00
697.00, 11.41, -11.61, 0.00, -8.26, -11.44, 0.00
707.00, 11.53, -11.64, 0.00, 11.79, -3.19, 0.00
717.00, 11.44, -11.55, 0.00, -10.04, 9.90, 0.00
727.00, 11.42, -11.47, 0.00, -2.05, 7.88, 0.00
737.00, 11.40, -11.59, 0.00, 0.00, -12.52, 0.00
746.00, 11.38, -11.50, 0.00, 0.00, 9.69, 0.00
758.00, 11.47, -11.52, 0.00, 8.33, -2.74, 0.00
767.00, 11.52, -11.57, 0.00, 5.39, -5.03, 0.00
777.00, 11.40, -11.47, 0.00, -11.50, 9.67, 0.00
787.00, 11.52, -11.54, 0.00, 11.40, -6.98, 0.00
797.00, 11.40, -11.46, 0.00, -11.79, 8.46, 0.00
807.00, 11.44, -11.53, 0.00, 4.30, -7.28, 0.00
816.00, 11.40, -11.51, 0.00, -3.49, 0.00, 0.00
827.00, 11.46, -11.58, 0.00, 5.75, -6.74, 0.00
837.00, 11.36, -11.60, 0.00, -9.37, -2.20, 0.00
847.00, 11.36, -11.62, 0.00, 0.00, 0.00, 0.00
857.00, 11.41, -11.57, 0.00, 4.63, 5.04, 0.00
866.00, 11.38, -11.55, 0.00, -3.30, 0.00, 0.00
