Measurement Started!
0,0,0,0,0,0,0
732.00, 11.47, 11.34, 0.00, 5.32, -2.93, 0.00, 0.07, -0.69, 160.56
745.00, 11.48, 11.38, 0.00, 0.00, 2.90, 0.00, 3.20, -0.54, 160.56
757.00, 11.52, 11.28, 0.00, 3.40, -7.03, 0.00, -1.60, -7.40, 161.94
772.00, 11.49, 11.32, 0.00, -2.65, 2.42, 0.00, 0.40, 3.76, 169.19
784.00, 11.36, 11.29, 0.00, -9.01, -1.84, 0.00, 2.13, 4.69, 169.06
797.00, 11.39, 11.34, 0.00, 2.18, 3.99, 0.00, 4.64, 7.64, 158.88
811.00, 11.40, 11.42, 0.00, 0.00, 6.10, 0.00, -1.11, 1.01, 160.44
825.00, 10.87, 11.38, 0.00, -38.63, -2.70, 0.00, -0.27, 1.72, 161.94
838.00, 11.59, 11.37, 0.00, 49.93, 0.00, 0.00, -2.44, 2.69, 158.13
853.00, 11.48, 11.34, 0.00, -8.10, -2.09, 0.00, 2.18, 0.36, 161.56
866.00, 11.41, 11.29, 0.00, -5.04, -3.48, 0.00, 4.85, -5.34, 163.25
879.00, 11.67, 11.29, 0.00, 19.75, 0.00, 0.00, 0.01, 2.59, 167.00
892.00, 11.47, 11.34, 0.00, -16.16, 4.59, 0.00, 2.79, 0.71, 164.31
906.00, 11.42, 11.35, 0.00, -3.77, 0.00, 0.00, -6.74, -1.35, 160.75
918.00, 11.38, 11.39, 0.00, -3.33, 2.47, 0.00, -4.44, 4.09, 157.31
930.00, 11.41, 11.35, 0.00, 2.51, -2.97, 0.00, 0.71, 1.85, 152.44
944.00, 11.38, 11.45, 0.00, -2.48, 8.28, 0.00, -1.35, -3.39, 155.75
957.00, 11.49, 11.37, 0.00, 9.27, -6.25, 0.00, 0.64, 1.89, 160.63
969.00, 11.56, 11.29, 0.00, 5.01, -6.19, 0.00, 3.58, -7.36, 158.81
983.00, 11.59, 10.81, 0.00, 2.42, -37.51, 0.00, -1.77, -3.90, 164.06
996.00, 11.48, 11.31, 0.00, -8.48, 38.59, 0.00, 0.16, 0.79, 167.94
1008.00, 11.47, 10.79, 0.00, 0.00, -39.16, 0.00, -0.91, -7.20, 158.69
1023.00, 11.41, 11.47, 0.00, -5.24, 52.41, 0.00, -0.60, 5.33, 158.25
1036.00, 10.94, 10.54, 0.00, -31.72, -63.76, 0.00, -1.76, -1.86, 161.31
1049.00, 11.44, 11.42, 0.00, 37.22, 66.43, 0.00, -1.29, -2.97, 150.94
1065.00, 11.48, 11.41, 0.00, 3.38, 0.00, 0.00, 1.48, 3.69, 156.69
1078.00, 11.56, 11.34, 0.00, 5.10, -4.31, 0.00, -1.85, 2.55, 167.94
1090.00, 11.50, 11.28, 0.00, -4.26, -4.58, 0.00, -2.98, -5.86, 162.63
1106.00, 11.46, 11.33, 0.00, -3.18, 3.85, 0.00, 1.47, 1.29, 164.56
1118.00, 11.43, 11.34, 0.00, -2.12, 0.00, 0.00, -6.18, -1.07, 166.81
1131.00, 11.25, 11.41, 0.00, -14.31, 5.33, 0.00, 7.45, 4.78, 164.00
1143.00, 11.49, 11.37, 0.00, 18.96, -2.77, 0.00, -4.32, 2.95, 159.00
1158.00, 11.38, 11.50, 0.00, -8.74, 9.66, 0.00, -0.03, 3.12, 153.00
1171.00, 11.47, 11.36, 0.00, 6.60, -9.69, 0.00, -1.48, 2.59, 159.50
1183.00, 11.34, 10.88, 0.00, -9.90, -36.75, 0.00, -0.26, 0.90, 162.94
1197.00, 11.68, 11.29, 0.00, 26.97, 32.03, 0.00, 5.24, -6.14, 165.06
1210.00, 11.46, 11.11, 0.00, -16.62, -13.97, 0.00, -0.94, -0.77, 163.63
1224.00, 11.44, 11.52, 0.00, -1.57, 31.80, 0.00, 1.88, 5.87, 169.13
1238.00, 11.34, 11.35, 0.00, -7.06, -11.69, 0.00, -2.99, -0.30, 163.38
1251.00, 11.41, 11.41, 0.00, 5.48, 4.68, 0.00, -1.81, 1.05, 159.88
