0,0,0,0,0,0,0
736.00, 11.58, 11.39, 0.00, 0.00, -2.54, 0.00, -0.45, 2.20, 161.69
749.00, 11.61, 11.39, 0.00, 2.41, 0.00, 0.00, -0.21, -2.70, 153.81
762.00, 11.43, 11.30, 0.00, -13.62, -7.32, 0.00, -0.32, 1.23, 149.88
775.00, 11.66, 11.32, 0.00, 17.96, 1.85, 0.00, -1.70, -5.87, 159.13
787.00, 11.58, 11.39, 0.00, -6.32, 5.21, 0.00, 1.55, 6.60, 171.81
803.00, 11.53, 11.35, 0.00, -3.54, -2.92, 0.00, -0.63, -5.53, 160.81
815.00, 11.15, 11.43, 0.00, -26.02, 5.05, 0.00, 2.16, -0.51, 155.69
828.00, 11.63, 11.39, 0.00, 37.07, -2.56, 0.00, 0.01, -0.16, 161.56
843.00, 11.57, 11.46, 0.00, -4.79, 4.84, 0.00, 0.83, -1.82, 164.69
857.00, 11.61, 11.40, 0.00, 2.80, -3.88, 0.00, -0.27, -2.40, 156.81
869.00, 11.58, 11.36, 0.00, -2.00, -2.58, 0.00, 3.79, 3.46, 152.50
884.00, 11.49, 11.37, 0.00, -6.82, 0.00, 0.00, -3.97, -3.20, 158.06
897.00, 11.51, 10.52, 0.00, 0.00, -58.01, 0.00, 0.82, 1.67, 166.25
909.00, 11.54, 11.43, 0.00, 2.76, 69.46, 0.00, -0.78, -4.30, 165.81
923.00, 11.55, 11.42, 0.00, 0.00, 0.00, 0.00, 3.19, -3.39, 160.44
936.00, 11.57, 11.41, 0.00, 1.64, 0.00, 0.00, 6.52, 2.61, 159.81
949.00, 11.13, 11.46, 0.00, -32.06, 3.35, 0.00, 1.76, -1.30, 163.63
961.00, 11.63, 11.43, 0.00, 38.50, -2.12, 0.00, 2.61, -1.02, 161.25
975.00, 11.51, 11.38, 0.00, -9.40, -4.08, 0.00, 1.36, 0.03, 151.50
987.00, 11.51, 11.38, 0.00, 0.00, 0.00, 0.00, -2.94, -5.28, 159.19
1000.00, 11.56, 11.38, 0.00, 3.57, 0.00, 0.00, 3.39, 2.20, 172.19
1014.00, 11.52, 11.40, 0.00, -2.74, 0.00, 0.00, 0.49, 4.49, 171.56
1026.00, 11.54, 11.44, 0.00, 0.00, 3.67, 0.00, -1.47, -5.44, 158.63
1039.00, 11.11, 11.43, 0.00, -32.64, 0.00, 0.00, 3.52, 1.21, 158.69
1055.00, 11.49, 11.44, 0.00, 28.96, 0.00, 0.00, 1.71, 1.96, 159.63
1067.00, 11.73, 11.38, 0.00, 16.34, -4.02, 0.00, 1.03, -3.25, 157.38
1080.00, 11.47, 11.44, 0.00, -19.67, 4.87, 0.00, 0.22, 1.01, 150.69
1096.00, 11.53, 10.93, 0.00, 3.83, -38.98, 0.00, -2.36, -2.66, 157.31
1109.00, 11.59, 11.41, 0.00, 4.44, 32.11, 0.00, 1.97, 0.60, 168.63
1121.00, 11.49, 11.37, 0.00, -8.06, -2.94, 0.00, -0.03, 0.05, 164.88
1137.00, 11.60, 11.41, 0.00, 8.90, 3.11, 0.00, 0.15, -0.83, 163.88
1149.00, 11.14, 11.45, 0.00, -31.11, 2.71, 0.00, 1.66, -1.39, 152.94
1162.00, 11.62, 11.42, 0.00, 36.33, -2.10, 0.00, 1.32, -0.04, 159.94
1175.00, 11.55, 11.48, 0.00, -4.95, 4.43, 0.00, 0.74, -0.13, 167.13
1188.00, 11.60, 11.43, 0.00, 4.10, -3.89, 0.00, 0.00, -2.98, 153.19
1202.00, 11.55, 11.44, 0.00, -4.04, 0.00, 0.00, -4.17, -2.46, 147.44
1214.00, 11.51, 10.94, 0.00, -3.44, -37.38, 0.00, -1.59, -3.30, 162.31
1229.00, 11.57, 11.41, 0.00, 4.92, 35.45, 0.00, 2.48, 0.25, 170.69
1242.00, 11.61, 11.44, 0.00, 3.00, 2.74, 0.00, -1.60, -1.62, 165.56
1256.00, 11.54, 11.41, 0.00, -5.66, -2.68, 0.00, -0.98, -3.44, 156.50
1270.00, 11.59, 11.01, 0.00, 3.77, -26.60, 0.00, 2.53, 2.03, 156.81
1284.00, 11.62, 11.42, 0.00, 1.96, 30.93, 0.00, -1.68, 0.52, 161.06
1298.00, 11.52, 11.41, 0.00, -6.78, 0.00, 0.00, -0.99, -4.62, 158.50
1311.00, 11.49, 11.42, 0.00, -2.07, 0.00, 0.00, -0.88, -1.30, 161.06
1323.00, 11.61, 11.40, 0.00, 9.62, 0.00, 0.00, 2.28, -3.60, 169.69
1337.00, 11.53, 11.39, 0.00, -6.24, 0.00, 0.00, 2.41, -1.11, 169.69
1351.00, 11.58, 11.38, 0.00, 3.24, 0.00, 0.00, -0.32, -6.48, 161.00
1374.00, 11.57, 11.44, 0.00, 0.00, 3.02, 0.00, 3.45, 2.75, 156.25
1388.00, 11.61, 11.38, 0.00, 2.36, -3.94, 0.00, -0.26, 0.76, 167.44
1401.00, 11.55, 11.52, 0.00, -4.35, 9.90, 0.00, 0.55, -5.16, 167.56
1414.00, 11.58, 11.44, 0.00, 2.28, -5.95, 0.00, 0.98, -0.41, 158.81
1426.00, 11.50, 11.43, 0.00, -5.62, 0.00, 0.00, -0.91, 0.98, 155.69
1440.00, 11.49, 11.35, 0.00, 0.00, -5.57, 0.00, 0.97, -2.80, 167.81
1454.00, 11.59, 11.37, 0.00, 7.49, 0.00, 0.00, -2.91, -0.75, 167.81
1466.00, 11.54, 11.40, 0.00, -3.09, 1.65, 0.00, 2.06, -2.95, 167.50
1480.00, 11.53, 11.40, 0.00, 0.00, 0.00, 0.00, 1.41, -2.84, 155.25
1493.00, 11.62, 11.35, 0.00, 6.69, -3.54, 0.00, 3.62, 3.32, 154.81
1507.00, 11.57, 11.58, 0.00, -4.01, 16.65, 0.00, 0.41, 1.23, 159.88
1521.00, 11.63, 11.42, 0.00, 4.45, -10.58, 0.00, -0.91, -5.78, 161.94
1535.00, 11.48, 11.43, 0.00, -11.72, 0.00, 0.00, 0.23, 6.27, 158.00
1549.00, 11.54, 11.28, 0.00, 4.39, -10.84, 0.00, -0.43, -2.63, 167.94
1562.00, 11.57, 11.35, 0.00, 1.82, 4.90, 0.00, -0.72, -2.34, 166.63
1575.00, 11.63, 11.49, 0.00, 5.10, 11.09, 0.00, 2.91, -1.37, 159.69
1589.00, 11.41, 11.39, 0.00, -17.42, -7.67, 0.00, 2.02, 0.03, 157.38
1602.00, 11.77, 11.44, 0.00, 25.70, 3.52, 0.00, 2.90, 0.70, 154.81
1615.00, 11.65, 11.43, 0.00, -9.38, 0.00, 0.00, -0.15, 0.18, 159.19
1628.00, 11.58, 11.45, 0.00, -5.48, 0.00, 0.00, -0.32, -0.19, 162.50
1641.00, 11.60, 11.42, 0.00, 1.89, -2.17, 0.00, -1.77, 4.10, 155.13
1656.00, 11.51, 11.40, 0.00, -6.77, 0.00, 0.00, -1.49, -3.25, 160.63
1668.00, 11.57, 11.40, 0.00, 4.07, 0.00, 0.00, 0.66, -3.51, 168.44
1680.00, 11.57, 11.33, 0.00, 0.00, -5.32, 0.00, -0.44, -2.44, 160.63
1695.00, 11.61, 11.39, 0.00, 3.43, 4.42, 0.00, 1.31, -0.04, 158.63
1709.00, 11.59, 11.44, 0.00, 0.00, 3.69, 0.00, 0.32, 1.59, 161.63
1721.00, 11.65, 11.43, 0.00, 3.78, 0.00, 0.00, 0.96, -3.51, 157.25
1736.00, 11.59, 11.46, 0.00, -4.94, 2.32, 0.00, 1.74, 0.03, 161.13
1750.00, 11.59, 11.46, 0.00, 0.00, 0.00, 0.00, -2.87, 0.61, 155.81
1762.00, 11.54, 10.97, 0.00, -3.28, -35.71, 0.00, -0.24, -2.59, 160.06
1776.00, 11.54, 11.40, 0.00, 0.00, 33.10, 0.00, 1.18, -3.32, 168.56
1790.00, 11.65, 11.39, 0.00, 7.82, 0.00, 0.00, -2.92, 0.28, 171.00
1802.00, 11.67, 11.39, 0.00, 1.54, 0.00, 0.00, 1.31, -3.43, 157.31
1815.00, 11.61, 11.39, 0.00, -4.33, 0.00, 0.00, 1.29, 0.61, 153.38
1828.00, 11.65, 11.45, 0.00, 2.89, 4.76, 0.00, 2.29, 0.43, 152.25
1841.00, 11.66, 11.43, 0.00, 0.00, 0.00, 0.00, 0.03, -0.92, 163.00
1854.00, 11.57, 11.43, 0.00, -6.99, 0.00, 0.00, 0.26, -0.56, 157.94
1867.00, 11.57, 11.41, 0.00, 0.00, -1.57, 0.00, -1.72, 0.29, 154.50
1880.00, 11.60, 11.39, 0.00, 2.53, 0.00, 0.00, -0.07, -1.22, 166.06
1893.00, 11.63, 11.33, 0.00, 2.59, -4.62, 0.00, -3.31, 1.38, 171.38
1908.00, 11.69, 11.36, 0.00, 4.23, 1.92, 0.00, -4.86, -2.22, 161.06
1921.00, 11.64, 10.98, 0.00, -3.59, -25.20, 0.00, 6.39, -3.43, 152.81
1934.00, 11.22, 11.44, 0.00, -30.77, 34.24, 0.00, 1.93, 1.99, 162.38
1950.00, 11.58, 11.45, 0.00, 26.65, 0.00, 0.00, 0.68, -2.34, 168.94
1962.00, 11.58, 11.48, 0.00, 0.00, 2.15, 0.00, -2.17, 3.25, 155.94
1975.00, 11.60, 11.44, 0.00, 2.31, -3.31, 0.00, -1.88, 0.78, 157.00
1990.00, 11.56, 11.43, 0.00, -3.75, 0.00, 0.00, -0.73, -3.24, 160.44
2003.00, 11.61, 10.95, 0.00, 3.79, -32.23, 0.00, -2.95, 1.11, 172.06
2016.00, 11.60, 11.48, 0.00, 0.00, 41.13, 0.00, -0.97, -3.18, 164.88
2028.00, 11.58, 11.40, 0.00, 0.00, -6.03, 0.00, 1.91, -3.79, 155.38
2042.00, 11.68, 11.46, 0.00, 7.96, 4.12, 0.00, 2.49, 1.91, 158.69
2055.00, 11.57, 11.52, 0.00, -8.19, 4.81, 0.00, -1.94, -0.24, 165.00
2068.00, 11.67, 11.50, 0.00, 7.58, -1.80, 0.00, -0.91, -2.38, 171.94
2082.00, 11.52, 11.47, 0.00, -11.93, -2.36, 0.00, 0.25, 2.38, 158.31
2094.00, 11.54, 11.46, 0.00, 0.00, 0.00, 0.00, -2.46, -0.96, 157.63
2108.00, 11.58, 11.45, 0.00, 2.70, 0.00, 0.00, 0.60, -2.13, 166.31
2122.00, 11.64, 11.40, 0.00, 4.74, -3.41, 0.00, 0.00, -1.60, 163.94
2134.00, 11.68, 11.43, 0.00, 3.19, 2.12, 0.00, 3.96, -0.65, 155.31
2149.00, 11.59, 11.43, 0.00, -7.06, 0.00, 0.00, -1.76, -0.15, 152.50
2163.00, 11.63, 11.51, 0.00, 2.56, 5.16, 0.00, 4.12, 0.16, 162.88
2175.00, 11.59, 11.46, 0.00, -3.02, -3.69, 0.00, -4.19, -0.02, 167.06
2190.00, 11.54, 11.53, 0.00, -4.34, 5.34, 0.00, -4.04, 2.01, 168.38
2204.00, 10.69, 11.49, 0.00, -57.20, -2.37, 0.00, 0.82, -2.71, 165.13
2216.00, 11.59, 11.46, 0.00, 68.95, -2.39, 0.00, -0.09, -2.56, 156.94
2229.00, 11.62, 11.48, 0.00, 2.14, 1.57, 0.00, 2.00, 0.48, 154.25
2242.00, 11.40, 11.45, 0.00, -16.73, -2.09, 0.00, -0.15, -1.73, 157.13
2256.00, 11.81, 11.47, 0.00, 30.46, 0.00, 0.00, 2.46, 1.34, 155.75
2269.00, 11.61, 11.50, 0.00, -15.46, 2.47, 0.00, 2.09, -1.17, 160.06
2282.00, 11.58, 11.54, 0.00, -2.51, 3.04, 0.00, 0.77, -1.33, 163.94
2295.00, 11.56, 11.52, 0.00, 0.00, -1.66, 0.00, -0.37, 0.82, 166.38
2309.00, 11.53, 11.52, 0.00, -2.24, 0.00, 0.00, 2.23, 1.25, 167.56
2322.00, 10.71, 11.46, 0.00, -55.72, -4.51, 0.00, -1.09, -2.84, 159.00
2336.00, 11.63, 11.46, 0.00, 70.36, 0.00, 0.00, 0.69, -2.22, 159.06
2350.00, 11.55, 11.47, 0.00, -6.01, 0.00, 0.00, -0.38, -2.69, 163.00
2363.00, 11.64, 11.50, 0.00, 6.56, 1.83, 0.00, 0.03, 2.35, 149.88
2388.00, 11.62, 11.48, 0.00, -1.36, 0.00, 0.00, -0.59, 0.63, 163.94
2402.00, 11.52, 11.49, 0.00, -6.04, 0.00, 0.00, -1.29, 1.03, 167.19
2415.00, 11.60, 11.52, 0.00, 5.41, 1.86, 0.00, 1.59, -0.04, 169.25
2428.00, 11.54, 11.48, 0.00, -4.35, -2.83, 0.00, 1.84, -0.06, 162.69
2442.00, 11.64, 11.44, 0.00, 7.87, -2.98, 0.00, -1.55, 0.47, 155.69
2455.00, 11.60, 11.40, 0.00, -3.12, -2.66, 0.00, 0.93, -4.80, 155.69
2468.00, 11.66, 11.54, 0.00, 5.20, 10.21, 0.00, 0.68, 3.58, 156.00
2481.00, 11.66, 11.45, 0.00, 0.00, -6.42, 0.00, 0.34, 3.37, 162.38
2494.00, 11.58, 11.51, 0.00, -6.33, 4.48, 0.00, -0.04, -2.05, 165.94
2508.00, 11.61, 11.55, 0.00, 2.67, 3.25, 0.00, 0.45, 3.69, 168.63
2521.00, 11.48, 11.49, 0.00, -9.87, -4.79, 0.00, 5.05, 2.80, 165.25
2534.00, 11.57, 11.47, 0.00, 7.39, 0.00, 0.00, -2.32, -2.66, 155.50
2548.00, 11.54, 11.45, 0.00, -2.13, -1.88, 0.00, 0.35, -4.15, 157.94
2562.00, 11.08, 11.35, 0.00, -34.51, -7.26, 0.00, -1.33, -5.90, 160.63
2575.00, 11.61, 11.44, 0.00, 35.00, 5.73, 0.00, 2.95, -1.08, 158.81
