0.00, 105.30, 118.41
0.00, 97.91, 108.71
-1.63, 109.50, 120.40
8.05, 122.19, 135.70
16.77, 135.39, 145.42
22.66, 146.75, 158.95
31.92, 157.95, 167.92
40.72, 169.03, 180.31
46.08, 174.94, 187.02
50.14, 186.16, 198.23
59.68, 194.77, 206.95
63.05, 204.35, 214.91
67.28, 210.48, 222.59
74.30, 220.34, 230.62
78.65, 225.51, 239.64
83.11, 235.81, 245.34
85.96, 239.18, 251.66
93.62, 245.14, 259.39
95.86, 253.85, 263.97
98.72, 256.37, 269.70
105.38, 263.07, 276.60
105.21, 270.76, 281.51
108.96, 272.14, 287.17
113.94, 280.21, 287.87
116.26, 283.69, 301.01
118.28, 285.74, 299.50
121.08, 293.05, 306.15
121.73, 295.59, 310.00
126.44, 302.04, 313.48
129.31, 303.29, 316.51
133.09, 307.99, 321.87
132.66, 311.92, 325.44
134.30, 314.39, 327.14
136.80, 320.36, 330.84
141.69, 319.73, 335.68
139.60, 324.68, 334.95
144.64, 328.01, 340.86
144.46, 332.04, 342.52
145.58, 331.82, 345.21
147.59, 336.36, 348.80
149.01, 335.96, 348.63
151.09, 341.02, 353.27
150.97, 342.35, 351.71
153.18, 343.74, 357.26
151.66, 348.74, 359.65
154.94, 348.87, 364.12
156.35, 349.00, 364.31
158.95, 353.54, 364.79
158.50, 355.14, 368.63
160.20, 354.23, 369.80
159.36, 358.03, 368.97
160.88, 362.85, 371.57
161.79, 361.85, 373.99
160.91, 363.57, 374.36
162.76, 367.35, 375.24
166.09, 365.36, 376.83
164.03, 369.16, 378.35
165.26, 367.53, 380.32
166.54, 370.75, 379.02
165.67, 372.16, 379.83
167.60, 373.78, 383.65
167.07, 373.26, 381.12
168.68, 374.82, 384.98
167.54, 375.51, 385.18
167.29, 375.30, 383.36
169.10, 372.90, 387.38
171.85, 382.15, 387.44
168.36, 380.97, 387.54
171.54, 378.66, 385.61
169.93, 379.22, 389.86
171.34, 382.99, 389.65
172.70, 380.15, 390.50
171.93, 383.13, 390.69
172.97, 381.71, 391.20
172.39, 384.44, 391.91
172.74, 382.39, 392.26
170.73, 386.64, 395.60
173.42, 381.36, 392.93
175.37, 388.20, 394.74
172.47, 387.32, 393.52
176.03, 387.63, 397.74
175.08, 384.93, 395.02
174.83, 387.69, 395.17
174.83, 388.58, 398.85
174.96, 388.50, 395.78
173.70, 384.62, 398.83
175.11, 394.02, 397.28
177.74, 389.53, 399.16
173.93, 389.80, 397.54
178.05, 390.63, 399.41
174.71, 390.82, 397.79
177.98, 390.75, 401.07
176.11, 391.36, 398.00
176.65, 391.52, 401.44
175.10, 392.10, 398.36
178.48, 390.50, 402.03
176.00, 392.77, 401.59
176.40, 392.08, 399.80
178.81, 393.25, 402.57
176.38, 395.17, 402.28
177.45, 393.38, 399.90
179.23, 393.12, 403.23
177.62, 394.35, 402.70
177.68, 394.12, 403.09
176.91, 395.96, 400.72
177.71, 393.99, 403.75
176.53, 394.59, 403.54
177.82, 395.08, 404.08
179.63, 397.45, 403.73
178.25, 394.82, 402.03
176.55, 394.97, 403.29
179.21, 397.58, 405.00
178.20, 394.82, 404.74
176.78, 395.66, 403.98
177.96, 398.32, 402.44
179.41, 395.03, 404.47
177.11, 397.94, 405.70
178.25, 395.98, 404.60
179.21, 396.33, 405.68
179.32, 398.76, 405.74
176.06, 395.66, 405.62
180.00, 399.06, 405.81
178.02, 396.57, 405.71
177.30, 396.39, 405.87
178.05, 398.63, 406.67
176.58, 396.95, 405.93
178.05, 400.00, 405.91
178.08, 396.25, 406.11
180.03, 399.56, 406.44
176.20, 396.44, 405.91
179.10, 400.38, 406.12
178.20, 396.57, 406.77
179.05, 400.13, 406.50
176.30, 397.45, 406.19
178.34, 399.39, 406.77
180.17, 392.69, 406.76
176.43, 404.21, 406.17
178.85, 397.58, 407.01
176.36, 399.29, 407.01
177.94, 397.28, 406.64
180.39, 400.03, 407.33
178.22, 397.61, 407.10
177.33, 399.41, 407.08
178.08, 397.87, 407.37
177.91, 399.58, 406.60
176.22, 397.32, 407.14
179.53, 399.52, 407.70
177.06, 397.76, 407.01
177.94, 399.45, 407.23
177.94, 397.02, 407.56
179.51, 395.41, 406.85
177.85, 401.77, 407.37
177.19, 397.51, 407.33
177.68, 399.15, 408.30
176.28, 397.69, 407.65
177.62, 399.80, 407.06
177.62, 397.66, 410.30
179.49, 399.50, 408.16
175.74, 397.66, 407.76
178.60, 399.81, 407.74
178.16, 399.77, 408.36
177.59, 397.93, 408.36
177.03, 400.03, 408.18
177.79, 398.19, 408.76
176.19, 400.28, 407.29
177.76, 397.47, 408.70
179.83, 401.13, 410.61
176.86, 398.13, 407.67
177.48, 401.05, 408.90
176.39, 398.11, 404.04
179.02, 400.98, 412.31
176.79, 401.03, 409.45
177.62, 398.44, 407.78
177.33, 401.07, 411.24
179.80, 399.19, 408.74
177.91, 400.85, 408.05
177.28, 401.22, 408.68
177.56, 398.12, 408.25
177.33, 402.23, 408.96
176.00, 398.25, 407.55
179.14, 401.07, 411.64
176.68, 401.03, 404.61
176.84, 399.02, 413.12
179.72, 401.89, 409.38
176.89, 398.98, 408.56
177.65, 401.18, 408.76
176.33, 401.34, 410.47
177.16, 398.83, 409.23
179.10, 401.40, 407.93
175.48, 401.26, 409.57
177.25, 399.05, 408.44
178.86, 401.34, 409.19
177.36, 398.57, 410.63
176.69, 401.15, 409.77
177.51, 401.72, 408.31
178.13, 398.24, 409.63
175.47, 402.53, 408.75
178.72, 398.23, 409.50
176.38, 401.57, 410.41
176.90, 401.46, 410.04
179.30, 398.81, 408.62
175.37, 401.13, 408.97
177.30, 399.67, 410.51
179.23, 401.39, 411.04
177.30, 401.92, 410.04
176.33, 398.87, 409.39
177.48, 401.66, 409.04
178.42, 401.39, 409.57
176.22, 398.75, 411.87
176.76, 401.26, 408.84
175.64, 401.65, 410.48
176.79, 399.05, 409.64
177.11, 401.90, 408.75
177.96, 399.16, 412.32
177.74, 401.64, 410.24
176.33, 401.65, 409.32
177.05, 399.09, 409.57
175.56, 401.47, 412.35
178.60, 401.72, 408.91
176.96, 398.83, 410.24
175.37, 402.46, 409.58
176.93, 398.68, 409.17
177.33, 401.89, 412.54
176.61, 401.98, 410.37
177.08, 399.41, 409.77
179.21, 401.34, 409.77
175.25, 401.98, 412.92
178.77, 399.31, 409.58
177.11, 401.59, 409.84
176.30, 401.65, 412.52
175.26, 398.87, 410.35
176.68, 401.98, 410.30
177.17, 401.65, 410.22
176.29, 399.22, 411.95
178.88, 402.97, 410.48
175.34, 398.87, 410.37
176.96, 402.10, 410.58
178.54, 401.90, 412.45
177.13, 399.19, 410.30
176.50, 401.57, 410.22
176.88, 401.92, 412.62
177.22, 399.28, 411.25
175.97, 401.72, 409.96
177.19, 402.18, 410.77
176.17, 399.31, 412.71
176.82, 402.18, 410.37
175.40, 402.41, 411.25
178.36, 399.28, 413.02
176.96, 402.11, 410.70
175.40, 402.34, 411.18
176.74, 399.41, 410.44
179.04, 401.78, 412.90
174.51, 402.18, 411.73
176.85, 400.26, 410.90
179.18, 401.84, 412.45
175.31, 402.70, 411.10
178.91, 399.94, 410.73
177.13, 402.24, 412.62
176.58, 402.72, 410.93
175.62, 399.84, 411.06
177.19, 402.43, 412.69
179.27, 402.28, 410.99
175.60, 400.10, 410.50
178.13, 402.16, 410.48
177.74, 402.11, 413.26
177.30, 402.83, 410.30
176.89, 400.13, 410.54
177.59, 402.11, 413.22
176.14, 402.41, 410.28
179.08, 399.74, 410.50
177.53, 402.57, 410.90
176.60, 402.28, 408.75
