267.34, 373.19, 423.27
317.18, 418.90, 459.20
412.90, 501.80, 539.40
489.17, 565.70, 597.76
543.05, 615.84, 643.93
588.33, 651.89, 681.97
623.68, 679.52, 707.81
647.63, 706.70, 733.91
674.14, 722.57, 752.43
689.47, 737.92, 766.34
704.80, 750.41, 777.03
715.21, 761.28, 787.98
726.16, 767.49, 794.52
730.14, 773.74, 799.87
738.63, 775.62, 803.43
740.23, 782.14, 809.34
744.23, 780.51, 810.98
743.78, 786.86, 814.51
745.42, 784.79, 814.29
750.55, 789.06, 815.77
751.45, 783.15, 819.81
748.78, 793.53, 817.94
753.26, 790.67, 818.27
750.93, 791.91, 821.00
752.47, 789.97, 819.35
750.81, 791.22, 821.46
752.00, 792.23, 819.99
754.75, 789.00, 819.41
752.00, 793.40, 822.50
751.56, 789.19, 822.16
752.62, 792.17, 821.08
752.23, 792.60, 820.06
751.45, 790.03, 822.88
754.02, 792.47, 822.34
752.13, 792.30, 821.08
751.79, 790.67, 823.95
750.74, 792.72, 815.72
752.13, 792.94, 828.14
753.22, 790.01, 822.98
751.51, 793.52, 821.21
751.30, 792.94, 823.06
751.17, 790.54, 821.02
750.65, 792.81, 823.06
749.92, 792.29, 821.08
750.53, 791.50, 823.82
751.17, 792.29, 819.99
750.12, 793.65, 823.66
751.30, 789.73, 819.94
752.61, 792.23, 823.45
750.78, 793.52, 822.88
750.82, 791.56, 820.31
750.90, 791.24, 823.68
749.96, 792.30, 819.94
751.17, 790.25, 822.68
750.65, 792.74, 821.75
749.34, 793.34, 822.80
750.78, 789.86, 820.07
750.41, 793.26, 824.22
751.09, 787.92, 822.80
752.03, 797.27, 820.74
750.35, 790.72, 823.53
749.92, 792.43, 820.60
750.47, 790.54, 823.27
750.41, 792.43, 821.00
749.35, 792.81, 822.61
750.47, 792.17, 819.23
750.29, 790.08, 823.55
750.35, 793.46, 820.31
750.16, 789.09, 822.48
748.62, 792.81, 820.07
750.47, 793.28, 822.76
750.53, 790.24, 820.14
750.00, 792.41, 818.14
750.16, 793.59, 824.76
751.09, 791.80, 822.04
751.79, 790.42, 822.16
750.29, 793.52, 820.81
750.00, 788.17, 821.65
749.92, 793.97, 821.00
749.77, 794.15, 822.37
750.04, 790.24, 820.41
749.47, 792.55, 821.86
749.18, 792.47, 820.12
751.48, 790.80, 819.14
749.46, 792.84, 821.60
750.04, 793.07, 818.34
750.04, 793.46, 823.95
748.64, 790.42, 819.16
751.97, 792.68, 823.64
750.12, 792.97, 818.78
749.11, 789.77, 821.73
750.12, 792.72, 821.15
751.32, 793.34, 821.91
749.88, 790.29, 819.87
752.64, 792.72, 822.04
750.16, 793.07, 819.14
750.35, 790.30, 823.01
751.02, 792.81, 820.68
749.35, 793.07, 821.33
750.70, 792.17, 817.88
750.53, 791.37, 824.36
750.12, 791.93, 819.93
750.04, 791.37, 823.10
750.53, 792.04, 819.94
748.41, 793.40, 822.16
750.16, 793.46, 820.27
750.00, 790.79, 822.16
750.53, 792.81, 820.68
750.04, 793.22, 821.91
749.88, 790.16, 821.35
751.94, 792.94, 822.13
749.65, 792.72, 822.16
750.16, 790.16, 820.94
749.65, 792.84, 822.55
749.55, 793.20, 820.54
749.67, 790.29, 816.54
749.41, 792.72, 826.45
749.43, 793.59, 823.01
749.88, 790.79, 820.90
749.43, 792.68, 822.13
749.41, 793.22, 819.93
749.18, 790.42, 823.27
749.06, 793.07, 820.20
749.30, 792.97, 822.55
748.94, 792.24, 820.94
749.53, 790.84, 822.04
749.55, 793.20, 821.08
749.43, 785.43, 822.40
749.65, 796.50, 822.42
745.06, 792.17, 820.54
754.24, 791.04, 819.42
749.43, 787.85, 823.68
748.99, 797.14, 819.67
750.79, 790.72, 822.63
748.62, 792.43, 819.81
750.47, 791.43, 822.55
750.04, 792.30, 822.74
750.12, 790.59, 820.64
749.88, 792.72, 822.16
749.92, 789.65, 820.14
750.12, 792.72, 822.04
748.50, 792.94, 819.81
751.38, 790.42, 822.37
750.29, 792.81, 820.41
749.52, 792.94, 821.60
749.61, 790.30, 820.90
749.96, 792.94, 822.00
751.17, 792.72, 820.06
752.52, 790.11, 822.07
750.65, 792.87, 820.68
750.39, 793.22, 821.78
751.14, 791.98, 819.67
750.70, 790.79, 823.27
750.32, 793.07, 819.94
751.06, 791.16, 822.37
752.03, 792.17, 820.87
753.26, 792.94, 822.61
751.64, 791.16, 819.42
751.06, 792.55, 823.28
751.76, 792.84, 819.80
746.03, 793.07, 821.94
755.35, 789.77, 820.01
752.61, 792.60, 821.91
753.50, 792.94, 819.47
751.64, 790.59, 822.55
751.18, 792.81, 820.41
751.88, 791.43, 821.40
746.73, 790.05, 819.80
756.47, 792.17, 822.88
752.35, 790.79, 820.12
753.04, 791.65, 822.00
748.20, 793.90, 820.38
756.58, 789.47, 821.60
751.45, 792.17, 820.68
751.88, 793.65, 822.16
753.87, 790.37, 820.01
751.67, 792.65, 821.40
752.37, 792.24, 820.81
751.09, 792.94, 821.33
752.12, 790.42, 819.74
753.87, 793.52, 821.21
752.23, 791.16, 821.65
751.30, 792.24, 820.27
751.76, 793.34, 821.65
750.97, 793.09, 818.14
752.15, 790.37, 823.95
752.73, 793.28, 822.16
752.25, 793.84, 820.54
750.62, 790.62, 821.52
751.63, 792.55, 820.27
751.51, 793.59, 820.41
749.92, 793.22, 821.65
751.76, 791.19, 820.81
753.22, 792.97, 821.20
751.88, 794.23, 819.74
750.69, 792.88, 822.88
751.88, 791.46, 819.67
749.96, 792.50, 822.07
752.03, 793.46, 822.04
750.37, 791.32, 820.01
753.69, 793.22, 821.27
750.65, 793.59, 815.93
751.30, 791.01, 824.22
750.94, 793.78, 821.98
751.14, 792.62, 819.81
751.53, 793.84, 821.47
749.59, 790.42, 820.41
753.77, 793.33, 822.40
751.29, 793.09, 819.87
751.51, 791.32, 821.73
751.88, 792.60, 820.38
751.30, 793.20, 821.73
750.27, 792.17, 819.54
752.12, 790.67, 822.76
754.14, 793.46, 819.94
752.23, 793.22, 821.85
752.25, 791.63, 820.01
751.44, 792.05, 821.52
751.06, 793.59, 819.61
754.26, 790.24, 821.06
752.82, 793.15, 819.99
752.25, 793.84, 819.61
751.56, 790.67, 820.88
750.81, 791.60, 820.94
752.25, 794.56, 821.14
754.51, 790.38, 819.80
752.49, 793.91, 822.21
751.79, 792.05, 820.25
751.06, 793.46, 821.86
752.35, 790.05, 819.87
754.63, 793.22, 821.78
752.62, 792.94, 820.41
751.79, 791.41, 822.04
751.18, 791.98, 819.54
752.47, 794.15, 821.98
754.87, 792.24, 819.81
752.86, 791.50, 821.81
752.50, 793.09, 820.12
751.42, 792.62, 821.86
753.08, 790.17, 819.99
749.96, 793.46, 821.06
756.96, 793.20, 820.27
751.67, 786.73, 819.03
752.74, 797.35, 822.96
754.98, 793.34, 819.67
753.11, 790.42, 821.81
751.44, 792.29, 819.42
752.91, 792.30, 821.73
754.49, 790.98, 819.61
753.18, 792.72, 822.88
752.03, 793.07, 819.41
751.56, 790.01, 821.91
753.50, 792.48, 820.48
754.73, 793.07, 821.73
752.14, 790.13, 818.65
