121.64, 314.88, 304.93
146.65, 325.26, 331.88
200.91, 382.67, 383.90
243.90, 424.55, 435.81
283.87, 465.79, 476.64
322.34, 496.05, 509.05
353.36, 528.26, 540.01
381.11, 550.61, 564.99
407.17, 572.43, 590.20
430.70, 590.80, 604.52
447.30, 606.68, 625.61
466.14, 619.70, 636.45
480.32, 633.11, 648.34
492.27, 641.75, 662.92
503.75, 652.45, 671.04
516.85, 661.53, 680.19
525.86, 669.75, 688.04
532.00, 673.26, 694.78
543.48, 681.86, 700.44
549.02, 686.49, 704.34
554.84, 688.93, 708.01
561.27, 695.96, 714.62
566.79, 697.94, 716.50
570.68, 701.01, 713.47
573.23, 703.56, 724.13
579.69, 704.40, 723.34
580.49, 707.95, 722.43
584.70, 711.37, 724.52
588.92, 713.28, 730.47
590.30, 712.84, 731.15
590.97, 711.73, 730.99
593.75, 721.27, 733.45
594.08, 715.90, 732.67
598.22, 717.08, 735.18
596.49, 716.25, 734.82
598.83, 716.85, 736.01
602.22, 717.20, 737.60
601.53, 716.95, 738.02
601.79, 719.45, 738.30
601.58, 719.40, 740.05
603.98, 721.93, 738.65
605.56, 720.55, 738.97
605.07, 718.93, 741.16
606.06, 719.65, 739.44
604.02, 719.16, 741.61
607.65, 719.76, 740.34
607.18, 719.20, 741.44
606.58, 720.41, 741.58
606.91, 718.75, 743.12
606.58, 718.84, 741.40
608.33, 718.75, 744.05
609.66, 717.65, 741.28
607.77, 718.02, 742.69
608.90, 718.19, 743.08
607.96, 718.13, 741.28
609.18, 718.30, 744.05
611.05, 718.11, 741.04
608.76, 718.48, 743.78
608.24, 718.41, 743.89
612.44, 718.48, 742.90
610.90, 718.75, 744.23
608.67, 720.53, 742.25
610.80, 719.31, 740.54
610.55, 718.58, 748.58
608.26, 719.31, 744.51
610.62, 719.09, 742.92
612.03, 718.81, 744.58
611.09, 719.87, 743.00
609.95, 719.28, 745.60
611.65, 721.74, 745.11
608.72, 718.95, 745.16
612.65, 719.90, 743.83
609.76, 719.06, 745.23
608.87, 719.16, 745.11
610.71, 718.97, 745.51
611.09, 719.68, 743.81
612.53, 720.65, 744.99
610.81, 718.86, 745.74
609.06, 719.07, 743.71
612.13, 714.17, 745.46
609.76, 723.16, 746.64
611.44, 719.19, 745.30
611.57, 719.09, 743.47
609.76, 718.34, 745.66
612.04, 718.84, 745.86
612.34, 718.95, 746.33
609.26, 720.68, 743.59
612.71, 718.73, 745.57
610.16, 719.42, 746.33
609.00, 719.09, 746.56
613.45, 719.75, 743.83
610.80, 719.65, 745.69
612.15, 719.62, 746.09
613.12, 723.28, 746.21
610.89, 720.63, 742.84
611.05, 721.51, 746.57
612.90, 726.11, 746.09
610.36, 724.28, 746.45
611.63, 727.01, 741.37
610.71, 724.30, 748.32
609.26, 728.12, 746.82
612.13, 729.90, 745.80
613.55, 725.94, 747.30
613.82, 729.06, 744.14
613.19, 729.67, 747.26
615.02, 726.23, 745.66
614.24, 729.87, 747.21
615.19, 729.81, 745.78
614.34, 728.27, 744.98
616.93, 729.18, 746.15
615.68, 729.69, 746.15
613.76, 730.58, 746.91
616.53, 731.81, 746.82
615.13, 730.27, 746.62
611.95, 727.72, 745.17
615.12, 730.05, 746.03
612.13, 730.58, 747.14
614.22, 730.40, 746.15
613.01, 731.73, 746.91
613.72, 728.20, 744.39
611.85, 730.15, 747.08
612.44, 730.70, 747.80
613.42, 732.05, 747.00
612.61, 731.75, 747.73
613.82, 728.12, 747.36
612.71, 731.15, 744.35
614.72, 731.45, 748.04
612.14, 730.88, 746.51
616.32, 732.32, 747.61
612.92, 731.69, 746.75
616.17, 731.40, 747.85
615.19, 731.59, 746.75
613.12, 732.06, 747.60
616.27, 730.44, 746.27
612.63, 730.90, 747.00
615.78, 732.64, 747.08
612.23, 731.71, 748.90
615.20, 732.99, 746.85
612.80, 731.63, 747.85
614.02, 733.01, 745.11
612.42, 731.97, 747.31
613.52, 732.78, 747.67
612.42, 732.43, 746.85
614.12, 731.47, 747.55
612.87, 730.61, 746.27
612.78, 732.87, 747.03
613.32, 732.90, 744.19
616.03, 731.97, 746.04
611.65, 732.66, 746.27
615.62, 731.83, 746.57
612.52, 733.45, 746.44
615.72, 732.06, 747.12
612.90, 732.54, 745.92
615.92, 732.06, 747.00
613.07, 732.66, 746.68
614.96, 732.54, 747.85
614.22, 731.95, 746.87
612.90, 732.99, 747.38
613.72, 732.18, 745.17
613.19, 733.00, 746.04
614.02, 732.06, 748.16
612.05, 732.18, 747.00
615.55, 730.56, 747.73
613.12, 733.03, 747.24
615.40, 732.99, 743.54
613.02, 733.03, 749.43
614.59, 732.99, 746.97
