49.35, 287.85, 288.48
63.88, 293.78, 301.01
95.76, 325.39, 330.53
124.84, 350.22, 359.97
153.21, 375.74, 388.11
176.69, 400.13, 409.30
196.95, 419.79, 431.95
218.24, 436.89, 448.03
236.04, 454.84, 468.16
254.90, 470.07, 484.00
266.90, 484.81, 499.59
285.20, 496.74, 511.96
296.64, 510.68, 524.97
308.89, 521.51, 535.98
319.80, 531.50, 546.56
330.11, 541.09, 554.30
340.86, 549.84, 564.35
352.00, 560.37, 571.41
358.95, 563.30, 580.63
365.28, 572.82, 584.66
373.98, 579.04, 594.37
382.93, 582.85, 597.75
385.74, 589.01, 604.48
394.89, 594.47, 607.09
396.46, 597.10, 614.98
405.74, 602.46, 618.35
407.42, 604.93, 621.12
415.31, 607.17, 624.08
415.49, 611.09, 628.12
421.41, 613.95, 629.99
425.86, 616.28, 636.04
429.22, 620.71, 635.09
430.54, 621.35, 639.03
435.12, 624.22, 642.81
438.96, 628.06, 642.92
440.03, 626.22, 645.82
441.45, 629.50, 646.01
446.36, 631.00, 649.09
444.20, 634.70, 650.41
449.76, 633.73, 651.57
449.49, 635.18, 652.42
451.36, 634.64, 654.21
452.99, 639.46, 655.42
451.43, 636.32, 656.15
460.02, 641.97, 655.55
458.97, 640.12, 657.89
457.96, 641.13, 659.03
458.75, 640.19, 660.13
462.10, 642.23, 659.64
460.17, 644.14, 660.99
464.34, 644.25, 660.36
461.90, 645.40, 663.50
465.81, 643.43, 662.47
465.94, 647.32, 662.02
463.94, 644.16, 663.57
468.06, 648.74, 662.82
468.09, 645.40, 664.87
466.12, 647.61, 664.55
466.56, 649.66, 663.23
470.93, 648.40, 665.04
470.01, 647.47, 666.25
469.77, 648.51, 665.26
470.74, 648.13, 664.17
469.85, 649.19, 666.39
471.24, 649.25, 666.34
471.70, 650.98, 667.45
470.77, 649.46, 666.34
473.97, 648.03, 665.21
472.16, 649.88, 666.99
472.16, 643.52, 667.54
472.29, 656.96, 667.76
472.08, 649.56, 667.43
472.52, 648.99, 667.97
471.47, 649.77, 667.32
473.40, 650.92, 667.09
