122.47, 333.65, 316.16
121.65, 335.11, 318.32
124.11, 332.95, 315.43
122.76, 335.99, 319.20
121.77, 332.25, 315.13
123.13, 335.62, 316.26
124.42, 332.20, 318.42
121.79, 335.46, 315.53
122.80, 332.71, 319.00
124.36, 332.90, 315.08
123.35, 335.49, 316.26
120.70, 331.77, 318.26
124.30, 335.52, 316.75
122.72, 332.92, 315.96
121.67, 334.57, 318.68
123.13, 333.07, 316.06
124.15, 332.90, 318.73
123.13, 335.92, 316.36
120.93, 332.20, 318.14
124.06, 335.52, 316.35
123.21, 332.30, 316.06
120.62, 335.74, 318.89
124.20, 333.18, 315.92
123.21, 335.00, 318.73
120.58, 332.20, 316.46
124.42, 335.89, 315.63
123.43, 332.73, 318.63
121.19, 333.23, 316.80
123.97, 334.86, 318.68
122.87, 333.12, 316.46
123.35, 335.68, 316.16
120.75, 331.82, 318.94
124.28, 335.68, 316.65
123.21, 332.73, 318.55
118.99, 332.61, 316.55
126.60, 334.64, 316.20
123.57, 332.79, 318.63
121.32, 335.05, 317.20
124.11, 331.55, 318.94
123.04, 334.84, 316.55
121.62, 332.02, 317.88
123.86, 332.15, 316.66
123.27, 334.27, 317.20
121.93, 332.19, 317.78
122.47, 334.79, 317.35
124.86, 332.51, 318.58
123.40, 332.51, 316.90
122.03, 334.64, 318.34
124.44, 332.90, 316.82
123.38, 335.65, 317.25
121.95, 331.72, 318.24
122.92, 335.57, 316.60
124.66, 331.66, 319.36
122.11, 335.52, 316.71
122.49, 332.81, 319.07
124.86, 332.68, 316.10
123.94, 334.68, 317.10
121.24, 333.01, 319.10
123.65, 336.02, 317.25
123.51, 331.79, 319.12
125.15, 335.79, 316.20
123.21, 332.97, 316.90
121.05, 332.74, 318.78
124.76, 334.68, 317.35
123.88, 332.95, 318.24
121.75, 334.68, 316.51
124.86, 333.28, 319.60
123.92, 335.46, 316.40
123.95, 328.34, 319.31
121.52, 339.33, 316.71
124.82, 332.68, 318.94
124.20, 332.56, 317.15
121.46, 334.86, 318.09
123.59, 333.12, 317.05
125.04, 334.89, 317.50
124.52, 333.28, 319.22
123.70, 335.89, 317.15
121.50, 332.52, 318.34
124.11, 335.78, 317.15
125.32, 333.33, 316.30
124.26, 333.39, 319.56
121.48, 335.35, 317.29
125.26, 334.68, 318.39
123.76, 332.97, 316.90
122.45, 332.85, 319.83
123.84, 336.07, 316.60
124.94, 332.52, 319.20
124.46, 334.68, 316.15
122.22, 333.59, 317.30
125.23, 335.52, 319.51
123.78, 332.86, 317.70
124.32, 335.00, 318.39
123.88, 333.23, 317.25
121.44, 335.22, 319.25
125.73, 333.17, 316.82
124.11, 333.33, 319.26
121.75, 335.46, 316.76
123.36, 333.75, 319.02
125.53, 335.63, 316.46
123.09, 335.92, 319.67
123.72, 333.59, 317.25
124.75, 335.65, 318.96
123.99, 333.70, 317.20
124.50, 335.54, 316.25
121.93, 333.80, 319.17
123.58, 333.90, 317.75
125.42, 335.90, 319.46
123.82, 333.95, 317.10
124.48, 336.01, 318.45
122.43, 334.01, 317.35
125.33, 336.01, 316.10
124.36, 335.71, 319.78
124.36, 333.96, 317.50
121.85, 335.65, 318.55
123.46, 334.01, 316.80
126.37, 335.81, 319.57
122.55, 333.33, 316.82
123.29, 337.15, 319.36
125.34, 333.55, 316.30
124.24, 336.73, 317.35
124.90, 333.17, 319.41
122.32, 336.57, 317.45
124.07, 333.75, 319.31
125.25, 335.54, 316.30
123.74, 333.65, 318.87
124.48, 335.60, 316.51
124.13, 333.75, 319.51
121.85, 335.98, 317.29
126.31, 333.50, 318.91
124.59, 336.83, 317.50
122.78, 333.22, 318.45
123.60, 336.31, 317.40
126.04, 332.90, 317.81
125.26, 336.51, 318.50
124.05, 333.23, 317.35
121.97, 335.98, 318.86
124.32, 334.44, 317.60
126.35, 336.14, 319.93
124.03, 334.80, 317.04
121.99, 336.25, 319.67
125.57, 336.91, 316.92
123.93, 334.21, 319.81
122.81, 337.17, 317.38
124.11, 333.44, 319.81
125.10, 337.06, 316.87
124.10, 333.39, 319.62
124.11, 336.43, 317.50
121.77, 334.48, 319.58
125.04, 336.62, 317.40
124.48, 336.91, 319.27
124.11, 334.75, 317.85
123.65, 337.05, 317.30
121.63, 333.93, 319.17
125.28, 336.94, 317.85
124.50, 333.33, 319.11
123.65, 337.04, 317.55
121.62, 333.55, 319.46
125.18, 336.52, 316.97
124.12, 334.58, 320.06
121.56, 336.78, 316.87
124.19, 336.69, 319.71
125.08, 333.93, 316.66
122.45, 337.06, 320.09
123.70, 334.01, 317.29
124.75, 335.98, 319.99
123.44, 334.75, 317.19
122.43, 336.41, 319.46
123.72, 334.42, 318.00
122.82, 336.46, 316.85
124.90, 334.26, 320.30
124.28, 336.62, 317.48
122.09, 336.74, 320.09
122.68, 334.75, 317.55
125.04, 337.01, 319.27
122.71, 334.20, 319.73
122.51, 336.22, 317.50
124.88, 334.91, 317.18
124.08, 336.62, 320.21
120.79, 336.47, 316.92
124.62, 333.50, 320.35
123.38, 337.57, 317.44
122.63, 333.88, 320.67
122.57, 337.52, 317.29
124.88, 334.04, 320.57
124.14, 336.06, 317.29
121.72, 336.80, 320.30
124.01, 333.66, 320.67
123.92, 337.52, 317.63
120.70, 333.82, 320.46
123.10, 337.52, 318.50
125.50, 333.88, 320.56
121.86, 336.52, 317.01
122.45, 334.68, 320.91
124.82, 336.67, 318.06
124.24, 336.69, 320.56
120.89, 334.09, 320.41
123.25, 337.20, 318.50
124.72, 334.54, 318.90
123.66, 336.91, 320.30
121.42, 334.06, 318.08
124.21, 336.58, 319.99
