6,0.25,119.75,322.66,315.67
7,0.25,118.78,329.00,317.64
8,0.26,125.21,329.00,323.03
1,0.26,125.57,332.75,325.34
2,0.26,130.21,337.23,326.61
3,0.26,130.09,337.05,330.81
4,0.26,137.41,342.02,334.41
5,0.26,136.25,346.90,335.86
6,0.26,140.67,347.33,339.84
7,0.26,143.02,348.01,341.63
8,0.27,147.91,353.32,343.95
1,0.27,148.61,356.79,345.81
2,0.27,150.05,358.14,352.39
3,0.27,155.64,361.07,354.52
4,0.27,157.77,362.09,353.03
5,0.27,159.92,367.99,359.51
6,0.27,162.47,367.41,361.85
7,0.27,163.09,371.98,362.15
8,0.28,169.96,374.98,364.16
1,0.28,169.51,376.03,369.40
2,0.28,171.81,381.62,371.06
3,0.28,177.01,381.21,373.74
4,0.28,177.00,385.93,376.65
5,0.28,180.33,385.49,377.68
6,0.28,183.35,390.02,380.57
7,0.28,184.53,394.65,384.37
8,0.29,185.48,393.48,385.54
1,0.29,189.27,397.20,387.35
2,0.29,191.59,401.66,391.26
3,0.29,196.85,404.30,394.80
4,0.29,196.50,405.91,396.24
5,0.29,197.87,408.36,399.90
6,0.29,202.77,409.84,400.19
7,0.29,204.36,412.02,404.15
8,0.30,205.18,416.67,406.25
1,0.30,205.71,418.90,407.78
2,0.30,209.36,420.30,410.44
3,0.30,213.68,423.40,414.78
4,0.30,214.24,425.46,414.57
5,0.30,216.72,426.22,418.36
6,0.30,218.02,432.58,420.30
7,0.30,222.20,430.56,422.07
8,0.31,220.62,435.81,424.42
1,0.31,226.30,437.53,425.93
2,0.31,227.98,439.91,429.89
3,0.31,229.73,441.72,429.99
4,0.31,229.64,446.99,434.20
5,0.31,234.89,445.27,437.02
6,0.31,234.11,450.05,437.89
7,0.31,239.86,452.61,440.74
8,0.32,237.63,453.51,441.30
1,0.32,244.56,456.33,443.79
2,0.32,243.84,457.34,448.83
3,0.32,247.72,460.00,450.77
4,0.32,249.03,463.61,452.14
5,0.32,250.62,467.29,454.32
6,0.32,251.51,467.44,456.03
7,0.32,256.39,467.78,458.19
8,0.33,255.46,473.47,461.53
1,0.33,258.82,469.03,462.13
2,0.33,261.82,480.61,463.04
3,0.33,263.00,479.27,467.44
4,0.33,266.04,478.74,470.16
5,0.33,268.98,482.73,471.03
6,0.33,268.37,484.73,472.08
7,0.33,271.34,486.75,477.16
8,0.34,271.48,486.61,475.70
1,0.34,274.55,489.88,479.61
2,0.34,276.87,493.40,479.26
3,0.34,278.55,493.47,483.90
4,0.34,280.46,497.49,484.98
5,0.34,281.98,498.52,486.31
6,0.34,283.91,498.38,489.16
7,0.34,287.45,501.96,491.88
8,0.35,285.95,506.24,491.63
1,0.35,290.92,505.53,493.21
2,0.35,292.08,506.81,497.01
3,0.35,292.66,508.38,499.11
4,0.35,295.60,512.28,500.00
5,0.35,295.83,513.75,500.08
6,0.35,298.32,512.84,504.58
7,0.35,299.06,516.18,504.89
8,0.36,302.04,518.28,506.70
1,0.36,302.10,518.72,507.26
2,0.36,306.62,520.83,512.53
3,0.36,307.11,525.00,512.66
4,0.36,308.24,523.45,513.11
5,0.36,308.11,526.60,515.95
6,0.36,313.36,526.87,518.62
7,0.36,312.25,530.02,519.23
8,0.37,314.37,528.33,520.67
1,0.37,315.28,532.61,522.79
2,0.37,320.16,534.26,525.37
3,0.37,318.14,535.89,525.76
4,0.37,320.67,537.16,528.48
5,0.37,324.47,540.24,530.16
6,0.37,324.73,540.63,529.32
7,0.37,325.68,542.88,532.33
8,0.38,327.01,541.46,533.55
1,0.38,328.54,546.38,535.35
2,0.38,329.82,547.13,538.64
3,0.38,330.99,550.12,537.76
4,0.38,335.94,549.24,539.20
5,0.38,333.33,551.95,542.42
6,0.38,338.63,552.59,541.01
7,0.38,339.11,554.47,545.51
8,0.39,335.38,557.89,544.45
1,0.39,343.11,555.82,547.47
2,0.39,343.07,560.70,549.36
3,0.39,344.23,558.59,550.40
4,0.39,347.51,563.36,552.22
5,0.39,346.20,564.49,553.39
6,0.39,347.22,563.68,554.95
7,0.39,350.98,567.25,556.28
8,0.40,349.73,567.38,557.98
1,0.40,354.12,568.74,558.09
2,0.40,355.25,568.89,561.14
3,0.40,354.20,571.90,561.62
4,0.40,357.26,572.33,561.80
5,0.40,358.72,575.57,564.38
6,0.40,360.79,575.04,566.79
7,0.40,363.39,577.56,564.64
8,0.41,362.38,579.32,570.59
1,0.41,363.03,577.71,572.24
2,0.41,368.22,582.66,570.40
3,0.41,366.93,580.07,572.83
4,0.41,370.08,585.39,573.64
5,0.41,370.37,584.04,570.40
6,0.41,372.28,583.48,582.73
7,0.41,372.79,587.59,576.77
8,0.42,372.10,586.66,576.49
1,0.42,375.76,590.46,579.76
2,0.42,379.16,589.14,581.68
3,0.42,378.55,591.62,581.67
4,0.42,378.97,592.03,584.13
5,0.42,383.50,594.47,585.08
6,0.42,381.83,595.52,587.04
7,0.42,385.99,595.72,587.08
8,0.43,386.42,596.45,586.95
1,0.43,385.74,595.82,590.52
2,0.43,388.90,598.61,590.78
3,0.43,390.44,602.88,593.27
4,0.43,392.39,601.92,591.86
5,0.43,395.95,600.81,595.14
6,0.43,394.57,603.49,596.11
7,0.43,395.03,605.00,596.72
8,0.44,399.35,606.42,596.91
1,0.44,397.80,605.30,600.10
2,0.44,401.72,608.51,602.22
3,0.44,402.37,607.09,601.53
4,0.44,401.72,609.85,601.75
5,0.44,403.62,611.53,603.79
6,0.44,406.74,609.16,604.12
7,0.44,405.03,613.93,607.37
8,0.45,407.70,611.26,607.98
1,0.45,409.39,613.09,608.61
2,0.45,412.38,615.42,608.56
3,0.45,411.17,616.93,609.76
4,0.45,412.19,614.56,612.88
5,0.45,415.72,617.84,611.05
6,0.45,416.21,618.68,615.07
7,0.45,415.91,618.99,613.35
8,0.46,418.02,620.32,616.51
1,0.46,419.81,618.83,615.36
2,0.46,420.30,621.14,617.28
3,0.46,422.14,622.55,620.48
4,0.46,422.97,624.59,618.73
5,0.46,424.39,623.73,621.00
6,0.46,424.91,624.28,621.32
7,0.46,425.72,622.78,621.24
8,0.47,425.58,625.29,623.63
1,0.47,430.61,627.85,623.17
2,0.47,428.08,626.65,624.71
3,0.47,433.15,627.46,625.31
4,0.47,430.82,629.24,628.24
5,0.47,435.02,630.09,627.94
6,0.47,435.53,630.59,630.18
7,0.47,436.14,633.41,629.69
8,0.48,437.18,629.77,630.86
1,0.48,438.32,633.80,633.60
2,0.48,439.60,634.77,630.39
3,0.48,440.53,634.66,634.41
4,0.48,440.99,636.82,634.74
5,0.48,442.62,636.11,634.35
6,0.48,442.75,635.03,636.52
7,0.48,446.21,639.98,635.49
8,0.49,444.97,638.19,637.15
1,0.49,447.33,639.83,633.75
2,0.49,445.92,638.75,641.86
3,0.49,450.84,641.63,639.73
4,0.49,451.00,644.69,640.92
5,0.49,451.29,642.42,640.23
6,0.49,450.63,643.95,642.83
7,0.49,453.14,645.92,644.27
8,0.50,456.09,644.01,643.12
1,0.50,455.73,646.97,645.40
2,0.50,456.69,646.86,644.83
3,0.50,457.19,648.87,646.97
4,0.50,458.57,648.82,646.27
5,0.50,458.64,650.82,647.99
6,0.50,461.90,648.66,649.19
7,0.50,455.18,652.00,647.83
8,0.51,468.09,650.77,649.56
1,0.51,462.21,652.53,649.98
2,0.51,464.34,654.49,652.62
3,0.51,462.29,653.30,652.03
4,0.51,467.40,655.23,653.57
5,0.51,466.87,657.57,653.59
6,0.51,466.85,656.46,654.02
7,0.51,467.95,657.38,656.34
8,0.52,465.69,656.82,655.11
1,0.52,469.56,658.72,656.76
2,0.52,470.32,661.33,655.98
3,0.52,471.48,659.64,661.29
4,0.52,472.84,662.28,657.68
5,0.52,473.24,660.58,661.44
6,0.52,475.23,663.82,659.95
7,0.52,474.86,664.44,662.49
8,0.53,475.08,662.95,661.29
1,0.53,478.88,664.83,663.14
2,0.53,471.62,665.69,661.42
3,0.53,484.53,667.66,666.25
4,0.53,478.41,665.31,665.58
5,0.53,482.66,668.07,666.20
6,0.53,481.78,668.73,664.92
7,0.53,482.57,668.22,667.08
8,0.54,480.85,669.83,668.25
1,0.54,485.87,670.26,667.37
2,0.54,485.13,671.25,669.75
3,0.54,486.14,674.25,669.64
4,0.54,487.27,672.61,670.93
5,0.54,488.04,673.03,671.03
6,0.54,488.20,675.13,673.26
7,0.54,488.60,674.62,671.77
8,0.55,492.19,673.70,672.15
1,0.55,490.66,675.99,673.35
2,0.55,490.51,676.66,674.80
3,0.55,494.63,677.58,674.51
4,0.55,492.88,679.05,674.20
5,0.55,495.53,679.75,674.57
6,0.55,494.35,678.64,677.36
7,0.55,496.90,679.50,675.13
8,0.56,497.03,679.82,678.63
1,0.56,495.13,681.49,676.90
2,0.56,500.00,682.52,678.84
3,0.56,499.06,683.38,678.54
4,0.56,501.14,683.15,680.41
5,0.56,500.86,681.57,680.83
6,0.56,500.00,686.88,674.91
7,0.56,502.12,684.82,687.06
8,0.57,505.44,681.68,682.85
1,0.57,504.89,690.81,683.26
2,0.57,504.85,687.07,684.88
3,0.57,506.45,686.55,683.55
4,0.57,508.46,688.04,685.31
5,0.57,507.55,688.58,682.53
6,0.57,507.31,688.11,683.15
7,0.57,511.64,689.36,688.36
8,0.58,509.71,690.72,688.33
1,0.58,512.62,690.63,687.18
2,0.58,513.84,691.86,687.33
3,0.58,511.78,690.72,688.33
4,0.58,514.82,692.27,689.55
5,0.58,517.10,694.44,691.62
6,0.58,516.43,692.71,689.36
7,0.58,517.86,694.56,690.47
8,0.59,516.09,695.35,691.64
1,0.59,520.34,692.82,690.97
2,0.59,519.06,696.03,693.54
3,0.59,520.02,694.44,692.92
4,0.59,520.92,697.39,693.66
5,0.59,520.59,698.04,693.90
6,0.59,523.11,697.49,695.12
7,0.59,522.79,691.62,693.54
8,0.60,525.00,702.14,695.96
1,0.60,523.11,699.10,696.71
2,0.60,527.43,700.42,694.99
3,0.60,525.63,698.59,697.37
4,0.60,529.04,699.98,697.96
5,0.60,528.52,701.85,699.22
6,0.60,528.52,700.29,698.28
7,0.60,529.93,702.40,697.49
8,0.61,531.14,702.61,699.76
1,0.61,531.42,701.99,699.74
2,0.61,532.16,703.34,701.19
3,0.61,530.96,703.53,700.90
4,0.61,533.82,704.45,702.40
5,0.61,534.85,703.54,700.52
6,0.61,536.67,706.37,702.03
7,0.61,535.37,699.76,702.50
8,0.62,535.98,709.51,701.88
1,0.62,536.62,706.21,703.67
2,0.62,536.76,708.04,703.02
3,0.62,535.63,706.33,707.69
4,0.62,538.16,709.65,703.71
5,0.62,538.60,707.86,705.89
6,0.62,540.52,709.63,707.62
7,0.62,539.57,708.32,705.55
8,0.63,541.19,710.18,706.48
1,0.63,540.91,707.62,708.70
2,0.63,543.22,712.51,708.14
3,0.63,541.78,711.16,707.62
4,0.63,544.98,713.47,711.02
5,0.63,545.78,713.73,712.06
6,0.63,543.39,713.82,708.93
7,0.63,547.33,708.69,711.27
8,0.64,547.62,719.31,709.86
1,0.64,545.94,713.59,713.71
2,0.64,548.42,711.72,714.17
3,0.64,548.25,713.36,712.89
4,0.64,550.09,715.96,711.94
5,0.64,545.51,719.07,714.87
6,0.64,555.37,722.99,711.50
7,0.64,549.32,722.32,719.76
8,0.65,552.83,723.93,714.63
1,0.65,550.70,724.92,713.05
2,0.65,553.40,720.65,713.71
3,0.65,555.56,720.55,715.62
4,0.65,553.58,718.69,718.25
5,0.65,554.56,721.86,721.82
6,0.65,556.42,718.64,722.36
7,0.65,555.65,717.78,723.04
8,0.66,554.95,717.74,723.91
1,0.66,558.36,717.08,721.90
2,0.66,559.25,716.73,719.75
3,0.66,559.91,713.84,719.20
4,0.66,558.73,718.23,717.41
5,0.66,560.75,714.73,717.53
6,0.66,560.06,720.06,715.32
7,0.66,561.14,720.55,715.40
8,0.67,562.59,721.57,716.97
1,0.67,564.58,719.48,717.30
2,0.67,564.26,721.12,721.00
3,0.67,565.06,721.70,721.04
4,0.67,565.77,719.20,724.07
5,0.67,566.62,718.11,720.80
6,0.67,567.72,718.60,720.21
7,0.67,567.29,717.63,719.42
8,0.68,567.63,717.55,717.53
1,0.68,568.18,717.74,718.53
2,0.68,568.46,717.66,720.21
3,0.68,571.59,718.25,717.31
4,0.68,571.74,718.97,715.30
5,0.68,571.24,719.16,716.25
6,0.68,572.43,719.73,717.85
7,0.68,571.96,722.10,721.39
8,0.69,572.19,719.76,720.55
1,0.69,573.32,718.73,719.62
2,0.69,575.04,720.01,721.04
3,0.69,575.12,719.76,719.87
4,0.69,577.99,718.69,719.04
5,0.69,576.50,719.76,719.76
6,0.69,576.73,721.47,721.39
7,0.69,576.86,719.78,719.16
8,0.70,579.77,718.84,719.65
1,0.70,577.33,719.98,719.40
2,0.70,580.39,720.44,720.55
3,0.70,581.96,723.69,722.05
4,0.70,582.06,721.39,721.04
5,0.70,581.30,723.11,722.54
6,0.70,582.91,727.17,726.58
7,0.70,581.21,725.88,725.54
8,0.71,583.75,727.88,728.43
1,0.71,582.67,731.27,728.87
2,0.71,583.94,731.71,730.28
3,0.71,586.84,731.71,723.46
4,0.71,586.91,733.91,736.45
5,0.71,586.32,733.27,726.86
6,0.71,586.52,734.95,736.79
7,0.71,585.43,734.57,733.86
8,0.72,588.76,735.53,732.44
1,0.72,589.99,737.02,734.60
2,0.72,588.00,739.48,734.10
3,0.72,591.79,737.70,735.52
4,0.72,589.43,738.52,738.16
5,0.72,591.35,740.68,736.44
6,0.72,593.46,739.21,737.14
7,0.72,593.12,743.22,736.97
8,0.73,590.95,739.32,737.72
1,0.73,594.46,742.69,739.93
2,0.73,593.75,740.71,738.53
3,0.73,593.30,742.94,740.05
4,0.73,596.11,740.77,734.22
5,0.73,589.97,743.23,743.47
6,0.73,602.06,742.01,741.89
7,0.73,595.61,744.75,740.60
8,0.74,597.46,743.37,741.61
1,0.74,595.34,745.84,740.08
2,0.74,600.62,742.30,744.05
3,0.74,596.50,745.72,743.06
4,0.74,601.66,746.09,741.72
5,0.74,599.58,743.42,744.32
6,0.74,599.62,746.62,741.84
7,0.74,599.04,746.15,744.93
8,0.75,600.78,746.87,744.63
1,0.75,603.83,747.85,743.47
2,0.75,601.92,747.72,745.18
3,0.75,600.62,741.96,746.79
4,0.75,603.04,752.77,746.09
5,0.75,603.49,747.97,743.54
6,0.75,604.02,749.37,746.91
7,0.75,603.59,748.45,747.43
8,0.76,603.62,749.65,746.62
1,0.76,604.38,749.80,748.04
2,0.76,604.67,749.84,747.24
3,0.76,605.37,751.02,746.91
4,0.76,604.81,752.91,750.81
5,0.76,605.47,751.76,747.09
6,0.76,605.79,750.45,750.00
7,0.76,606.51,752.47,749.77
8,0.77,605.59,751.54,749.06
1,0.77,606.36,752.25,746.82
2,0.77,606.91,754.16,751.91
3,0.77,606.31,752.03,750.29
4,0.77,608.31,753.18,750.47
5,0.77,608.77,753.13,750.41
6,0.77,607.57,755.85,750.45
7,0.77,608.04,752.85,750.74
8,0.78,608.06,753.04,751.76
1,0.78,608.90,756.74,751.53
2,0.78,612.05,753.75,753.77
3,0.78,609.95,754.50,752.82
4,0.78,609.76,756.75,752.26
5,0.78,609.86,753.52,752.64
6,0.78,612.71,757.93,752.85
7,0.78,610.46,755.10,756.46
8,0.79,610.14,758.05,753.11
1,0.79,613.22,755.97,754.12
2,0.79,611.75,756.58,757.33
3,0.79,615.20,759.11,754.04
4,0.79,612.53,759.30,757.33
5,0.79,615.94,755.92,754.39
6,0.79,615.62,760.55,755.71
7,0.79,613.82,756.96,756.84
8,0.80,616.80,759.35,755.68
1,0.80,616.83,760.53,750.48
2,0.80,615.78,759.13,763.06
3,0.80,616.98,761.28,759.56
4,0.80,616.51,758.40,756.75
5,0.80,619.22,761.62,759.35
6,0.80,618.09,760.89,757.21
7,0.80,619.83,761.36,758.75
8,0.81,618.99,759.68,757.21
1,0.81,617.38,762.08,760.78
2,0.81,620.54,761.63,759.92
3,0.81,622.86,762.77,757.70
4,0.81,619.03,759.94,760.65
5,0.81,623.58,762.64,760.39
6,0.81,620.51,763.00,761.24
7,0.81,624.29,763.14,759.43
8,0.82,621.95,762.86,761.01
1,0.82,624.41,764.95,762.34
2,0.82,623.68,763.23,760.05
3,0.82,623.74,763.95,762.17
4,0.82,627.75,764.48,762.39
5,0.82,626.47,761.98,763.39
6,0.82,624.90,765.06,762.62
7,0.82,629.19,761.15,762.74
8,0.83,628.02,769.35,761.86
1,0.83,629.88,765.43,763.73
2,0.83,629.69,766.10,763.24
3,0.83,631.27,768.04,764.35
4,0.83,632.76,766.60,764.51
5,0.83,632.17,766.22,764.43
6,0.83,632.71,766.97,764.85
7,0.83,635.03,766.18,764.31
8,0.84,634.56,766.67,764.97
1,0.84,633.31,767.30,765.74
2,0.84,637.82,767.73,765.74
3,0.84,635.63,770.05,765.55
4,0.84,639.22,768.75,766.75
5,0.84,636.87,767.17,765.55
6,0.84,640.62,768.99,766.70
7,0.84,638.11,767.67,766.35
8,0.85,642.07,770.60,766.22
1,0.85,640.42,768.87,767.30
2,0.85,641.03,769.04,768.36
3,0.85,640.73,769.41,767.54
4,0.85,644.90,772.23,767.79
5,0.85,642.18,768.67,767.97
6,0.85,643.21,770.37,767.97
7,0.85,645.42,772.99,770.10
8,0.86,643.73,769.23,767.85
1,0.86,647.18,771.18,769.36
2,0.86,644.01,772.23,768.33
3,0.86,648.69,771.10,769.05
4,0.86,644.98,772.78,770.85
5,0.86,648.03,772.02,770.44
6,0.86,643.95,771.48,769.54
7,0.86,650.98,773.32,771.63
8,0.87,647.98,771.86,769.92
1,0.87,648.98,774.12,770.30
2,0.87,647.67,772.43,771.99
3,0.87,649.25,773.20,769.48
4,0.87,649.10,775.86,768.81
5,0.87,649.88,773.07,774.12
6,0.87,647.71,775.29,770.67
7,0.87,650.47,772.35,772.47
8,0.88,650.20,776.04,771.43
1,0.88,650.82,774.13,771.70
2,0.88,650.41,775.79,772.53
3,0.88,649.10,776.25,772.19
4,0.88,651.47,773.49,772.65
5,0.88,650.62,777.03,771.93
6,0.88,651.53,773.84,774.53
7,0.88,650.41,775.79,771.23
8,0.89,649.25,777.81,774.28
1,0.89,650.51,775.95,772.73
2,0.89,651.78,774.75,775.13
3,0.89,652.24,777.59,773.08
4,0.89,650.94,778.07,775.29
5,0.89,651.83,777.60,775.77
6,0.89,651.36,775.38,774.21
7,0.89,649.50,778.44,775.89
8,0.90,652.52,778.80,774.28
1,0.90,650.03,777.83,776.17
2,0.90,653.34,776.59,776.37
3,0.90,650.87,778.34,774.50
4,0.90,652.14,778.94,776.52
5,0.90,651.36,779.85,778.43
6,0.90,652.32,780.10,774.88
7,0.90,650.06,778.82,777.12
8,0.91,654.28,778.46,776.93
1,0.91,650.98,778.32,777.95
2,0.91,652.21,779.08,776.40
3,0.91,653.06,781.25,778.19
4,0.91,652.68,779.79,777.48
5,0.91,652.74,781.25,778.57
6,0.91,654.70,780.40,776.01
7,0.91,652.03,780.36,778.57
8,0.92,654.49,780.15,778.80
1,0.92,653.29,780.03,777.73
2,0.92,653.38,777.05,778.96
3,0.92,654.18,786.04,771.63
4,0.92,652.99,780.87,783.80
5,0.92,653.49,776.28,778.94
6,0.92,653.49,786.24,779.08
7,0.92,653.81,780.74,778.84
8,0.93,653.59,781.25,779.66
1,0.93,653.81,781.12,777.05
2,0.93,653.19,781.62,781.61
3,0.93,652.67,780.24,777.43
4,0.93,654.66,781.89,780.23
5,0.93,654.61,781.49,779.30
6,0.93,654.90,781.89,780.74
7,0.93,654.29,781.62,779.67
8,0.94,656.93,782.14,780.36
1,0.94,656.25,781.25,780.51
2,0.94,655.75,782.40,779.85
3,0.94,654.90,782.65,780.61
4,0.94,657.89,781.49,779.79
5,0.94,659.28,782.27,780.61
6,0.94,658.20,782.60,779.91
7,0.94,657.79,784.03,779.85
8,0.95,661.25,781.51,778.69
1,0.95,659.44,783.92,780.52
2,0.95,661.31,782.78,780.99
3,0.95,661.19,781.98,780.27
4,0.95,662.39,782.27,779.48
5,0.95,660.25,781.61,780.15
6,0.95,664.58,782.23,781.37
7,0.95,661.63,781.89,780.36
8,0.96,665.46,783.21,780.88
1,0.96,665.04,781.50,779.85
2,0.96,665.83,782.96,781.74
3,0.96,668.51,782.91,780.87
4,0.96,667.26,782.52,780.49
5,0.96,674.52,784.65,780.04
6,0.96,671.14,782.91,781.51
7,0.96,672.19,783.45,781.13
8,0.97,672.04,783.03,780.61
1,0.97,677.32,782.77,781.38
2,0.97,676.31,783.20,781.49
3,0.97,679.97,784.06,781.63
4,0.97,678.84,786.24,782.11
5,0.97,682.37,783.41,782.01
6,0.97,684.45,784.81,782.35
7,0.97,684.99,784.05,782.96
8,0.98,684.88,786.32,782.39
1,0.98,688.79,784.67,783.32
